"","corona_eig"
"275",0.622828432641475
"276",0.622828432641475
"277",0.622828432641475
"278",0.622828432641475
"279",0.622828432641475
"280",0.622828432641475
"281",0.622828432641475
"282",0.622828432641475
"283",0.622828432641475
"284",0.622828432641475
"285",0.622828432641475
"286",0.622828432641475
"287",0.622828432641475
"288",0.622828432641475
"289",-0.0314178757974171
"290",0.622828432641475
"291",0.622828432641475
"292",-0.786773293371487
"293",0.622828432641475
"294",0.622828432641475
"295",0.622828432641475
"296",-0.0341353796005383
"297",0.622828432641475
"298",0.622828432641475
"299",0.622828432641475
"300",0.622828432641475
"301",0.622828432641475
"302",0.622828432641475
"303",0.622828432641475
"304",0.622828432641475
"305",0.622828432641475
"306",0.622828432641475
"307",0.622828432641475
"308",-0.5991183348948
"309",0.622828432641475
"310",0.622828432641475
"311",0.622828432641475
"312",0.622828432641475
"313",0.622828432641475
"314",0.0578454773472142
"315",0.622828432641475
"316",-0.0784877329601893
"317",0.486495222334072
"318",0.486495222334072
"319",0.486495222334072
"320",0.486495222334072
"321",0.486495222334072
"322",0.486495222334072
"323",0.486495222334072
"324",-0.0784877329601895
"325",0.486495222334072
"326",0.486495222334072
"327",0.873870912989224
"328",0.873870912989224
"329",0.105868603011273
"330",0.873870912989224
"331",0.873870912989224
"332",0.873870912989224
"333",-0.348075854547051
"334",0.873870912989224
"335",0.873870912989224
"336",0.873870912989224
"337",0.216907100747211
"338",0.873870912989224
"339",0.873870912989224
"340",0.216907100747211
"341",0.216907100747211
"342",0.0381093718797241
"343",0.216907100747211
"344",0.873870912989224
"345",0.873870912989224
"346",0.873870912989224
"347",0.216907100747211
"348",0.873870912989224
"349",0.873870912989224
"350",0.105868603011273
"351",0.105868603011273
"352",0.873870912989224
"353",0.231997690022049
"354",0.796056362286095
"355",0.231997690022049
"356",0.231997690022049
"357",0.105868603011273
"358",0.231997690022049
"359",0.231997690022049
"360",0.231997690022049
"361",0.231997690022049
"362",-0.974584681307212
"363",0.231997690022049
"364",-0.653276477357475
"365",-0.974584681307225
"366",-1.63079759335622
"367",-2.28504390179512
"368",-0.60376385108745
"369",0.231997690022049
"370",0.231997690022049
"371",0.231997690022049
"372",-1.23351648444198
"373",-0.212902185453421
"374",0.796056362286095
"375",-1.60976376877029
"376",-2.00872006090775
"377",-1.98058459899007
"378",0.105868603011273
"379",-0.212902185453421
"380",0.669927275275319
"381",-0.332985265272212
"382",-1.76495260072898
"383",-0.867148493892313
"384",0.231997690022049
"385",-2.21518972482491
"386",0.231997690022049
"387",-0.980935418445974
"388",-0.212902185453421
"389",-0.212902185453421
"390",-0.281507087643879
"391",-0.600277876108573
"392",-0.980935418445973
"393",-0.535730813023737
"394",-0.45911435228299
"395",-2.32901127299303
"396",-1.76495260072898
"397",-1.65893305527391
"398",0.231997690022049
"399",0.231997690022049
"400",0.231997690022049
"401",0.231997690022049
"402",0.231997690022049
"403",0.231997690022049
"404",0.231997690022049
"405",0.231997690022049
"406",0.231997690022049
"407",0.231997690022049
"408",0.231997690022049
"409",0.231997690022049
"410",0.231997690022049
"411",0.231997690022049
"412",0.231997690022049
"413",0.231997690022049
"414",0.231997690022049
"415",0.231997690022049
"416",0.231997690022049
"417",0.231997690022049
"418",0.231997690022049
"419",0.231997690022049
"420",0.231997690022049
"421",0.231997690022049
"422",0.231997690022049
"423",0.231997690022049
"424",0.231997690022049
"425",0.231997690022049
"426",0.231997690022049
"427",-1.53280396826314
"428",-1.77032447296389
"429",-1.63789923068798
"430",-1.76495260072898
"431",-1.73681713881128
"432",0.231997690022049
"433",-0.980935418445976
"434",0.260133151939747
"435",0.231997690022049
"436",0.231997690022049
"437",0.231997690022049
"438",0.105868603011273
"439",-1.76495260072898
"440",-0.0867730984426447
"441",-0.980935418445973
"442",-0.600277876108573
"443",-0.600277876108573
"444",-0.281507087643879
"445",-0.600277876108573
"446",-1.11604354091055
"447",0.231997690022049
"448",-0.459114352282989
"449",0.231997690022049
"450",0.231997690022049
"451",-0.281507087643879
"452",0.105868603011273
"453",0.231997690022049
"454",0.231997690022049
"455",0.231997690022049
"456",0.231997690022049
"457",-0.60376385108745
"458",0.105868603011273
"459",0.231997690022049
"460",0.231997690022049
"461",0.345753691561108
"462",0.231997690022049
"463",-0.921309551709314
"464",0.231997690022049
"465",0.231997690022049
"466",-0.145173877336476
"467",0.105868603011273
"468",0.231997690022049
"469",0.231997690022049
"470",0.105868603011273
"471",0.105868603011273
"472",0.231997690022049
"473",0.231997690022049
"474",-0.600277876108573
"475",0.231997690022049
"476",-0.600277876108573
"477",0.231997690022049
"478",0.231997690022049
"479",0.231997690022049
"480",0.231997690022049
"481",0.231997690022049
"482",0.231997690022049
"483",0.231997690022049
"484",0.231997690022049
"485",0.231997690022049
"486",0.231997690022049
"487",-0.145173877336476
"488",0.231997690022049
"489",0.231997690022049
"490",0.231997690022049
"491",0.231997690022049
"492",0.231997690022049
"493",0.231997690022049
"494",0.231997690022049
"495",0.231997690022049
"496",0.231997690022049
"497",0.260133151939747
"498",0.231997690022049
"499",0.231997690022049
"500",0.231997690022049
"501",0.681229211535306
"502",-0.233042650023743
"503",-0.671896518307227
"504",0.144128917334784
"505",-0.339062195478803
"506",0.358400583964986
"507",0.358400583964988
"508",-0.298563228277026
"509",-0.904045150773117
"510",0.232271496954215
"511",-0.339062195478803
"512",0.232271496954207
"513",0.164238458890502
"514",-0.212933108468024
"515",-0.0187709833935372
"516",-0.904045150773065
"517",0.351125563796023
"518",0.351125563796023
"519",0.358400583964989
"520",0.1642384588905
"521",0.1642384588905
"522",-0.425616598318018
"523",-0.49000784954839
"524",-0.212933108468024
"525",-0.904045150773065
"526",0.922459256229035
"527",-0.431967335456765
"528",-0.777916063762287
"529",-1.4348798760043
"530",0.358400583964989
"531",-1.19996964543472
"532",-0.618854440362288
"533",0.165463546733331
"534",0.165463546733331
"535",0.240854919631253
"536",1.0281354619177
"537",1.0281354619177
"538",1.0281354619177
"539",-0.132129004693616
"540",1.0281354619177
"541",1.0281354619177
"542",1.0281354619177
"543",0.679708787914738
"544",0.428666307566988
"545",0.0227449756727243
"546",0.343036187757987
"547",-0.0341353796005383
"548",-0.0341353796005383
"549",0.216907100747211
"550",-0.145173877336476
"551",0.486495222334072
"552",0.873870912989224
"553",0.873870912989224
"554",0.873870912989224
"555",0.873870912989224
"556",0.873870912989224
"557",0.873870912989224
"558",0.873870912989224
"559",0.873870912989224
"560",0.873870912989224
"561",0.873870912989224
"562",0.873870912989224
"563",0.873870912989224
"564",0.873870912989224
"565",0.681229211535306
"566",0.681229211535306
"567",0.358400583964988
"568",0.358400583964988
"569",0.358400583964987
"570",0.358400583964987
"571",0.358400583964987
"572",-0.0187709833935377
"573",-0.409601726012964
"574",0.164238458890501
"575",0.358400583964989
"576",0.358400583964988
"577",-0.298563228277026
"578",0.358400583964984
"579",0.358400583964988
"580",0.358400583964985
"581",0.358400583964985
"582",-0.298563228277026
"583",0.164238458890499
"584",0.358400583964988
"585",0.164238458890502
"586",0.358400583964985
"587",0.358400583964987
"588",0.358400583964988
"589",0.358400583964988
"590",0.358400583964985
"591",0.358400583964987
"592",0.358400583964988
"593",0.358400583964987
"594",0.358400583964985
"595",-0.409601726012964
"596",0.358400583964985
"597",0.358400583964986
"598",0.358400583964987
"599",0.358400583964987
"600",0.358400583964988
"601",0.358400583964988
"602",0.164238458890502
"603",-0.409601726012965
"604",0.358400583964986
"605",0.358400583964986
"606",0.358400583964987
"607",0.358400583964986
"608",0.358400583964986
"609",0.358400583964987
"610",0.358400583964986
"611",0.358400583964986
"612",0.358400583964987
"613",0.358400583964987
"614",0.358400583964987
"615",0.358400583964987
"616",0.358400583964987
"617",0.358400583964987
"618",0.358400583964987
"619",0.358400583964986
"620",0.358400583964986
"621",-0.409601726012964
"622",-0.298563228277026
"623",0.358400583964986
"624",0.358400583964987
"625",-0.409601726012964
"626",0.1642384588905
"627",0.358400583964986
"628",0.358400583964986
"629",0.358400583964988
"630",0.358400583964987
"631",0.358400583964987
"632",0.358400583964986
"633",-0.409601726012965
"634",0.358400583964987
"635",0.358400583964988
"636",0.358400583964987
"637",-0.298563228277026
"638",0.358400583964986
"639",0.164238458890501
"640",0.358400583964986
"641",0.358400583964988
"642",-0.0187709833935376
"643",0.358400583964986
"644",0.358400583964987
"645",-0.409601726012964
"646",0.358400583964987
"647",0.358400583964987
"648",-0.295845724473904
"649",0.358400583964986
"650",0.358400583964987
"651",-0.409601726012964
"652",0.358400583964987
"653",-0.298563228277026
"654",0.358400583964986
"655",0.358400583964987
"656",0.358400583964986
"657",0.164238458890501
"658",0.358400583964987
"659",0.358400583964987
"660",0.358400583964987
"661",0.358400583964987
"662",0.358400583964986
"663",0.358400583964986
"664",0.164238458890501
"665",0.358400583964986
"666",0.358400583964987
"667",0.358400583964986
"668",0.358400583964986
"669",0.358400583964986
"670",0.358400583964987
"671",0.358400583964987
"672",0.358400583964986
"673",0.164238458890499
"674",0.358400583964986
"675",0.358400583964986
"676",0.358400583964986
"677",0.358400583964986
"678",0.358400583964986
"679",0.358400583964987
"680",0.358400583964987
"681",0.358400583964986
"682",0.358400583964986
"683",0.358400583964986
"684",0.358400583964986
"685",0.358400583964987
"686",0.358400583964986
"687",0.358400583964986
"688",0.358400583964986
"689",0.358400583964986
"690",0.358400583964986
"691",0.358400583964987
"692",0.358400583964986
"693",0.165463546733331
"694",0.165463546733331
"695",0.165463546733331
"696",0.165463546733331
"697",0.165463546733331
"698",-0.348041230932597
"699",0.165463546733331
"700",0.231997690022049
"701",0.231997690022049
"702",0.231997690022049
"703",0.231997690022049
"704",-0.332985265272212
"705",-0.332985265272212
"706",-0.145173877336476
"707",-0.332985265272212
"708",-0.332985265272212
"709",0.231997690022049
"710",-0.332985265272212
"711",-0.422248618416843
"712",0.231997690022049
"713",0.231997690022049
"714",0.231997690022049
"715",0.231997690022049
"716",-0.332985265272212
"717",0.231997690022049
"718",0.231997690022049
"719",0.231997690022049
"720",0.231997690022049
"721",-0.424966122219964
"722",0.231997690022049
"723",-0.989949077514225
"724",0.231997690022049
"725",0.231997690022049
"726",0.231997690022049
"727",0.231997690022049
"728",0.231997690022049
"729",0.231997690022049
"730",0.231997690022049
"731",0.231997690022049
"732",-0.332985265272212
"733",0.231997690022049
"734",-0.424966122219964
"735",0.231997690022049
"736",0.231997690022049
"737",0.231997690022049
"738",0.231997690022049
"739",-0.424966122219964
"740",-0.332985265272212
"741",-0.424966122219964
"742",0.231997690022049
"743",0.231997690022049
"744",-0.424966122219964
"745",0.231997690022049
"746",0.0378355649475629
"747",0.231997690022049
"748",-0.424966122219964
"749",0.231997690022049
"750",0.231997690022049
"751",0.231997690022049
"752",0.231997690022049
"753",-0.424966122219964
"754",0.231997690022049
"755",0.231997690022049
"756",0.231997690022049
"757",0.231997690022049
"758",0.231997690022049
"759",0.0378355649475629
"760",-0.332985265272212
"761",-0.332985265272212
"762",-0.332985265272212
"763",0.0378355649475629
"764",0.231997690022049
"765",0.231997690022049
"766",0.231997690022049
"767",-0.424966122219964
"768",0.231997690022049
"769",-0.332985265272212
"770",0.231997690022049
"771",0.231997690022049
"772",0.231997690022049
"773",0.231997690022049
"774",-0.332985265272212
"775",-0.332985265272212
"776",0.231997690022049
"777",0.231997690022049
"778",0.231997690022049
"779",-0.422248618416843
"780",-0.424966122219964
"781",-0.332985265272212
"782",-0.424966122219964
"783",0.435017044705739
"784",-0.221946767536274
"785",0.435017044705739
"786",-0.221946767536274
"787",-0.221946767536274
"788",0.435017044705739
"789",0.435017044705739
"790",0.435017044705739
"791",-0.221946767536274
"792",0.435017044705739
"793",0.435017044705739
"794",0.435017044705739
"795",-0.221946767536274
"796",0.435017044705739
"797",0.435017044705739
"798",-0.221946767536274
"799",-0.221946767536274
"800",0.435017044705739
"801",-0.221946767536274
"802",-0.221946767536274
"803",-0.221946767536274
"804",0.240854919631253
"805",-0.221946767536274
"806",0.435017044705739
"807",-0.221946767536274
"808",-0.221946767536274
"809",0.435017044705739
"810",-0.221946767536274
"811",0.435017044705739
"812",-0.221946767536274
"813",-0.221946767536274
"814",0.435017044705739
"815",0.435017044705739
"816",0.435017044705739
"817",0.435017044705739
"818",-0.221946767536274
"819",0.435017044705739
"820",0.435017044705739
"821",0.435017044705739
"822",-0.221946767536274
"823",-0.221946767536274
"824",0.435017044705739
"825",0.435017044705739
"826",-0.221946767536274
"827",-0.221946767536274
"828",-0.221946767536274
"829",0.435017044705739
"830",0.435017044705739
"831",0.435017044705739
"832",-0.221946767536274
"833",-0.221946767536274
"834",0.435017044705739
"835",-0.221946767536274
"836",0.435017044705739
"837",0.435017044705739
"838",-0.221946767536274
"839",0.435017044705739
"840",0.435017044705739
"841",0.435017044705739
"842",-0.221946767536274
"843",-0.221946767536274
"844",0.435017044705739
"845",-0.221946767536274
"846",-0.221946767536274
"847",0.435017044705739
"848",0.435017044705739
"849",-0.332985265272212
"850",0.435017044705739
"851",0.435017044705739
"852",-0.221946767536274
"853",-0.221946767536274
"854",-0.221946767536274
"855",0.435017044705739
"856",0.435017044705739
"857",0.435017044705739
"858",0.435017044705739
"859",-0.221946767536274
"860",0.435017044705739
"861",0.435017044705739
"862",0.435017044705739
"863",0.435017044705739
"864",-0.221946767536274
"865",0.435017044705739
"866",-0.221946767536274
"867",-0.221946767536274
"868",-0.221946767536274
"869",0.435017044705739
"870",0.435017044705739
"871",0.435017044705739
"872",0.435017044705739
"873",0.435017044705739
"874",0.435017044705739
"875",-0.221946767536274
"876",0.0578454773472166
"877",-0.876193075975166
"878",-0.221946767536274
"879",-0.221946767536274
"880",0.435017044705739
"881",-0.221946767536274
"882",-0.221946767536274
"883",0.435017044705739
"884",0.435017044705739
"885",-0.221946767536274
"886",0.435017044705739
"887",-0.221946767536274
"888",0.435017044705739
"889",-0.221946767536274
"890",-0.221946767536274
"891",0.435017044705739
"892",0.435017044705739
"893",-0.221946767536274
"894",-0.221946767536274
"895",0.435017044705739
"896",0.435017044705739
"897",0.435017044705739
"898",-0.221946767536274
"899",-0.221946767536274
"900",-0.221946767536274
"901",-0.221946767536274
"902",0.435017044705739
"903",-0.221946767536274
"904",0.435017044705739
"905",0.435017044705739
"906",0.435017044705739
"907",0.435017044705739
"908",-0.221946767536274
"909",0.435017044705739
"910",-0.221946767536274
"911",0.435017044705739
"912",0.435017044705739
"913",-0.221946767536274
"914",0.435017044705739
"915",0.435017044705739
"916",0.435017044705739
"917",0.435017044705739
"918",0.435017044705739
"919",0.435017044705739
"920",-0.221946767536274
"921",0.435017044705739
"922",0.435017044705739
"923",-0.221946767536274
"924",0.435017044705739
"925",0.435017044705739
"926",0.435017044705739
"927",-0.221946767536274
"928",0.435017044705739
"929",0.435017044705739
"930",0.435017044705739
"931",0.435017044705739
"932",0.435017044705739
"933",-0.221946767536274
"934",0.435017044705739
"935",-0.221946767536274
"936",-0.221946767536274
"937",-0.221946767536274
"938",-0.221946767536274
"939",0.435017044705739
"940",-0.221946767536274
"941",-0.221946767536274
"942",0.435017044705739
"943",-0.221946767536274
"944",-0.221946767536274
"945",0.435017044705739
"946",0.435017044705739
"947",0.435017044705739
"948",0.435017044705739
"949",0.435017044705739
"950",0.435017044705739
"951",0.435017044705739
"952",-0.221946767536274
"953",0.435017044705739
"954",-0.221946767536274
"955",0.435017044705739
"956",0.435017044705739
"957",-0.221946767536274
"958",-0.221946767536274
"959",0.435017044705739
"960",-0.221946767536274
"961",0.435017044705739
"962",-0.221946767536274
"963",0.435017044705739
"964",-0.221946767536274
"965",-0.221946767536274
"966",0.435017044705739
"967",-0.221946767536274
"968",0.435017044705739
"969",-0.221946767536274
"970",0.435017044705739
"971",0.435017044705739
"972",0.435017044705739
"973",0.435017044705739
"974",-0.221946767536274
"975",0.435017044705739
"976",0.435017044705739
"977",0.435017044705739
"978",0.435017044705739
"979",0.435017044705739
"980",-0.221946767536274
"981",-0.221946767536274
"982",0.435017044705739
"983",0.435017044705739
"984",0.435017044705739
"985",-0.221946767536274
"986",0.435017044705739
"987",0.0578454773472161
"988",0.435017044705739
"989",-0.221946767536274
"990",-0.221946767536274
"991",0.435017044705739
"992",0.435017044705739
"993",0.435017044705739
"994",0.435017044705739
"995",-0.221946767536274
"996",0.435017044705739
"997",0.435017044705739
"998",0.435017044705739
"999",-0.221946767536274
"1000",-0.221946767536274
"1001",-0.221946767536274
"1002",0.435017044705739
"1003",0.435017044705739
"1004",0.435017044705739
"1005",-0.221946767536274
"1006",0.435017044705739
"1007",-0.221946767536274
"1008",0.435017044705739
"1009",-0.221946767536274
"1010",-0.221946767536274
"1011",-0.221946767536274
"1012",0.435017044705739
"1013",0.435017044705739
"1014",0.435017044705739
"1015",-0.221946767536274
"1016",0.435017044705739
"1017",0.435017044705739
"1018",0.435017044705739
"1019",-0.221946767536274
"1020",0.435017044705739
"1021",0.435017044705739
"1022",-0.221946767536274
"1023",0.435017044705739
"1024",-0.221946767536274
"1025",0.435017044705739
"1026",-0.221946767536274
"1027",0.435017044705739
"1028",0.0578454773472157
"1029",0.435017044705739
"1030",-0.221946767536274
"1031",0.116246256241045
"1032",0.435017044705739
"1033",0.435017044705739
"1034",-0.221946767536274
"1035",0.435017044705739
"1036",0.435017044705739
"1037",-0.221946767536274
"1038",-0.221946767536274
"1039",0.435017044705739
"1040",0.435017044705739
"1041",0.435017044705739
"1042",0.435017044705739
"1043",0.435017044705739
"1044",0.435017044705739
"1045",0.435017044705739
"1046",-0.221946767536274
"1047",0.435017044705739
"1048",-0.221946767536274
"1049",0.435017044705739
"1050",0.435017044705739
"1051",0.435017044705739
"1052",0.435017044705739
"1053",-0.221946767536274
"1054",-0.221946767536274
"1055",0.435017044705739
"1056",0.435017044705739
"1057",0.435017044705739
"1058",0.435017044705739
"1059",-0.221946767536274
"1060",-0.221946767536274
"1061",-0.221946767536274
"1062",0.435017044705739
"1063",-0.221946767536274
"1064",0.435017044705739
"1065",0.435017044705739
"1066",-0.221946767536274
"1067",-0.221946767536274
"1068",0.435017044705739
"1069",-0.221946767536274
"1070",0.0578454773472162
"1071",-0.221946767536274
"1072",-0.221946767536274
"1073",0.435017044705739
"1074",0.435017044705739
"1075",0.435017044705739
"1076",-0.221946767536274
"1077",0.805837874925514
"1078",0.805837874925514
"1079",0.805837874925514
"1080",0.805837874925514
"1081",0.805837874925514
"1082",0.805837874925514
"1083",0.805837874925514
"1084",0.805837874925514
"1085",0.805837874925514
"1086",0.805837874925514
"1087",0.805837874925514
"1088",0.805837874925514
"1089",0.805837874925514
"1090",0.805837874925514
"1091",0.805837874925514
"1092",0.805837874925514
"1093",0.805837874925514
"1094",0.805837874925514
"1095",0.805837874925514
"1096",0.805837874925514
"1097",0.805837874925514
"1098",0.805837874925514
"1099",0.805837874925514
"1100",0.805837874925514
"1101",0.805837874925514
"1102",0.805837874925514
"1103",0.805837874925514
"1104",0.805837874925514
"1105",0.805837874925514
"1106",0.805837874925514
"1107",0.805837874925514
"1108",0.805837874925514
"1109",0.805837874925514
"1110",0.805837874925514
"1111",0.805837874925514
"1112",0.805837874925514
"1113",0.805837874925514
"1114",0.805837874925514
"1115",0.343036187757987
"1116",0.343036187757987
"1117",0.343036187757987
"1118",0.343036187757987
"1119",0.343036187757987
"1120",0.343036187757987
"1121",0.343036187757987
"1122",0.343036187757987
"1123",0.343036187757987
"1124",0.343036187757987
"1125",0.343036187757987
"1126",0.343036187757987
"1127",0.343036187757987
"1128",0.343036187757987
"1129",0.343036187757987
"1130",0.343036187757987
"1131",0.343036187757987
"1132",0.343036187757987
"1133",0.343036187757987
"1134",0.343036187757987
"1135",0.343036187757987
"1136",0.343036187757987
"1137",0.343036187757987
"1138",0.343036187757987
"1139",0.343036187757987
"1140",0.343036187757987
"1141",0.343036187757987
"1142",0.343036187757987
"1143",0.343036187757987
"1144",0.343036187757987
"1145",0.343036187757987
"1146",0.343036187757987
"1147",0.343036187757987
"1148",0.343036187757987
"1149",0.343036187757987
"1150",0.343036187757987
"1151",0.343036187757987
"1152",0.343036187757987
"1153",0.343036187757987
"1154",0.343036187757987
"1155",0.343036187757987
"1156",0.343036187757987
"1157",0.343036187757987
"1158",0.343036187757987
"1159",0.343036187757987
"1160",0.343036187757987
"1161",0.343036187757987
"1162",0.343036187757987
"1163",0.343036187757987
"1164",0.343036187757987
"1165",0.343036187757987
"1166",0.343036187757987
"1167",0.343036187757987
"1168",0.343036187757987
"1169",0.343036187757987
"1170",0.343036187757987
"1171",0.343036187757987
"1172",0.343036187757987
"1173",0.343036187757987
"1174",0.343036187757987
"1175",0.343036187757987
"1176",0.343036187757987
"1177",0.343036187757987
"1178",0.343036187757987
"1179",0.343036187757987
"1180",0.343036187757987
"1181",0.343036187757987
"1182",0.343036187757987
"1183",0.343036187757987
"1184",0.343036187757987
"1185",0.343036187757987
"1186",-0.311210120680905
"1187",0.343036187757987
"1188",0.343036187757987
"1189",0.343036187757987
"1190",0.343036187757987
"1191",0.343036187757987
"1192",0.343036187757987
"1193",0.343036187757987
"1194",0.343036187757987
"1195",0.343036187757987
"1196",0.343036187757987
"1197",0.343036187757987
"1198",0.343036187757987
"1199",0.343036187757987
"1200",0.343036187757987
"1201",0.343036187757987
"1202",0.343036187757987
"1203",0.343036187757987
"1204",-0.311210120680905
"1205",0.343036187757987
"1206",0.343036187757987
"1207",0.343036187757987
"1208",0.343036187757987
"1209",0.343036187757987
"1210",0.343036187757987
"1211",0.343036187757987
"1212",0.343036187757987
"1213",0.343036187757987
"1214",0.343036187757987
"1215",0.343036187757987
"1216",0.343036187757987
"1217",0.343036187757987
"1218",0.343036187757987
"1219",0.343036187757987
"1220",0.343036187757987
"1221",0.343036187757987
"1222",0.343036187757987
"1223",0.343036187757987
