"","influenza_rad"
"1248",4.2049356223176
"1249",4.06974248927039
"1250",3.70350500715308
"1251",3.60908440629471
"1252",3.44241773962804
"1253",3.44241773962804
"1254",3.96316165951359
"1255",4.71423462088698
"1256",3.44241773962804
"1257",4.07689556509299
"1258",4.01466380543634
"1259",4.15772532188841
"1260",3.74713876967096
"1261",3.44241773962804
"1262",3.44241773962804
"1263",3.44241773962804
"1264",3.44241773962804
"1265",3.44241773962804
"1266",3.44241773962804
"1267",3.44241773962804
"1268",3.44241773962804
"1269",3.54327610872675
"1270",3.44241773962804
"1271",3.44241773962804
"1272",4.10264663805436
"1273",3.9052217453505
"1274",3.49821173104435
"1275",4.28361945636624
"1276",3.06545064377682
"1277",4.34513590844063
"1278",3.95314735336195
"1279",4.27360515021459
"1280",3.38519313304721
"1281",3.77145922746781
"1282",3.38519313304721
"1283",3.22496423462089
"1284",3.50178826895565
"1285",3.5876251788269
"1286",4.01680972818312
"1287",2.94742489270386
"1288",3.64985693848355
"1289",4.22138769670959
"1290",2.99320457796853
"1291",3.29291845493562
"1292",2.99320457796853
"1293",3.83583690987124
"1294",3.71423462088698
"1295",3.51251788268956
"1296",3.99105865522175
"1297",3.29291845493562
"1298",3.29291845493562
"1299",3.70350500715308
"1300",4.02396280400572
"1301",3.68991416309013
"1302",3.06545064377682
"1303",2.90021459227468
"1304",4.09907010014306
"1305",3.41094420600858
"1306",3.66773962804006
"1307",3.73927038626609
"1308",3.93884120171674
"1309",3.78576537911302
"1310",3.85014306151645
"1311",3.06545064377682
"1312",3.88805436337625
"1313",3.97103004291845
"1314",3.42167381974249
"1315",3.33583690987124
"1316",3.22496423462089
"1317",3.22496423462089
"1318",3.52682403433476
"1319",4.22424892703863
"1320",3.2914878397711
"1321",2.94742489270386
"1322",3.06545064377682
"1323",3.55042918454936
"1324",4.09907010014306
"1325",4.05901287553648
"1326",3.5876251788269
"1327",3.22496423462089
"1328",3.29291845493562
"1329",3.29291845493562
"1330",3.88090128755365
"1331",4.26716738197425
"1332",4.12625178826896
"1333",3.38519313304721
"1334",3.9502861230329
"1335",3.8565808297568
"1336",3.75429184549356
"1337",4.22567954220315
"1338",4.29291845493562
"1339",3.52682403433476
"1340",4.17203147353362
"1341",3.39735336194564
"1342",4.07546494992847
"1343",4.0640200286123
"1344",3.21494992846924
"1345",2.99320457796853
"1346",3.76072961373391
"1347",3.86158798283262
"1348",3.50178826895565
"1349",3.29291845493562
"1350",3.54756795422031
"1351",3.29291845493562
"1352",3.29291845493562
"1353",3.55829756795422
"1354",4.06330472103004
"1355",3.21494992846924
"1356",3.90236051502146
"1357",3.98175965665236
"1358",4.23283261802575
"1359",3.38519313304721
"1360",3.52682403433476
"1361",3.65557939914163
"1362",2.94742489270386
"1363",3.8222460658083
"1364",3.52682403433476
"1365",3.29291845493562
"1366",3.50178826895565
"1367",2.91165951359084
"1368",4.24928469241774
"1369",3.48032904148784
"1370",4.15271816881259
"1371",4.29005722460658
"1372",3.38519313304721
"1373",4.24928469241774
"1374",3.92381974248927
"1375",4.07904148783977
"1376",3.29291845493562
"1377",3.35443490701001
"1378",3.39735336194564
"1379",4.34298998569385
"1380",3.49535050071531
"1381",2.99320457796853
"1382",4.5189556509299
"1383",3.95743919885551
"1384",4.14055793991416
"1385",3.95314735336195
"1386",3.94456366237482
"1387",4.50035765379113
"1388",2.94742489270386
"1389",3.38519313304721
"1390",4.11838340486409
"1391",4.10979971387697
"1392",3.59406294706724
"1393",4.03040057224607
"1394",4.17632331902718
"1395",3.70922746781116
"1396",3.83798283261803
"1397",3.92954220314735
"1398",3.82367668097282
"1399",4.08118741058655
"1400",4.41165951359084
"1401",3.54470672389127
"1402",3.22496423462089
"1403",2.99320457796853
"1404",4.10407725321888
"1405",3.8673104434907
"1406",3.29291845493562
"1407",4.23640915593705
"1408",4.34227467811159
"1409",3.97675250357654
"1410",3.26788268955651
"1411",3.54756795422031
"1412",4.1434191702432
"1413",2.90021459227468
"1414",3.75500715307582
"1415",3.69849785407725
"1416",3.98032904148784
"1417",3.5640200286123
"1418",3.21494992846924
"1419",3.49034334763948
"1420",4.20779685264664
"1421",3.89306151645207
"1422",4.18204577968526
"1423",3.29291845493562
"1424",3.49535050071531
"1425",3.89878397711016
"1426",4.44170243204578
"1427",2.91165951359084
"1428",3.29291845493562
"1429",2.91165951359084
"1430",3.39735336194564
"1431",3.15844062947067
"1432",3.54756795422031
"1433",4.06545064377682
"1434",4.46459227467811
"1435",3.49535050071531
"1436",3.95243204577969
"1437",4.02324749642346
"1438",3.93097281831187
"1439",3.52682403433476
"1440",3.52682403433476
"1441",3.22496423462089
"1442",3.09620886981402
"1443",3.29291845493562
"1444",3.60979971387697
"1445",3.22496423462089
"1446",2.90021459227468
"1447",3.22496423462089
"1448",2.91165951359084
"1449",3.46888412017167
"1450",3.29291845493562
"1451",2.99320457796853
"1452",4.11337625178827
"1453",3.92596566523605
"1454",4.04041487839771
"1455",2.99320457796853
"1456",3.38519313304721
"1457",2.99320457796853
"1458",3.62124463519313
"1459",3.39735336194564
"1460",3.22496423462089
"1461",2.99320457796853
"1462",3.78576537911302
"1463",4.35515021459227
"1464",3.21494992846924
"1465",4.14985693848355
"1466",3.39735336194564
"1467",3.22496423462089
"1468",3.26788268955651
"1469",3.22496423462089
"1470",3.27503576537911
"1471",3.71423462088698
"1472",3.49535050071531
"1473",3.22496423462089
"1474",2.91165951359084
"1475",3.89592274678112
"1476",3.35872675250358
"1477",3.88519313304721
"1478",3.29291845493562
"1479",3.44885550786838
"1480",3.22496423462089
"1481",3.86802575107296
"1482",3.22496423462089
"1483",3.21494992846924
"1484",3.86587982832618
"1485",3.65557939914163
"1486",2.80579399141631
"1487",3.22496423462089
"1488",2.94742489270386
"1489",3.22496423462089
"1490",2.94742489270386
"1491",3.49535050071531
"1492",3.90450643776824
"1493",3.7950643776824
"1494",3.22496423462089
"1495",2.91165951359084
"1496",3.22496423462089
"1497",3.42954220314735
"1498",3.97460658082976
"1499",2.94742489270386
"1500",3.22496423462089
"1501",3.22496423462089
"1502",2.80579399141631
"1503",3.21494992846924
"1504",3.44027181688126
"1505",3.22496423462089
"1506",3.52682403433476
"1507",2.99320457796853
"1508",3.22496423462089
"1509",2.90021459227468
"1510",2.94742489270386
"1511",3.22496423462089
"1512",4.0876251788269
"1513",3.43025751072961
"1514",4.15200286123033
"1515",3.29291845493562
"1516",3.06545064377682
"1517",3.65557939914163
"1518",3.29291845493562
"1519",3.21494992846924
"1520",3.22496423462089
"1521",3.85586552217454
"1522",2.99320457796853
"1523",3.22496423462089
"1524",2.99320457796853
"1525",3.32010014306152
"1526",3.66487839771102
"1527",2.99320457796853
"1528",4.06831187410587
"1529",3.97103004291845
"1530",3.65557939914163
"1531",3.21494992846924
"1532",3.48962804005722
"1533",3.24928469241774
"1534",3.77503576537911
"1535",3.35801144492132
"1536",2.99320457796853
"1537",3.96816881258941
"1538",3.29291845493562
"1539",3.22496423462089
"1540",4.10336194563662
"1541",3.48962804005722
"1542",3.29291845493562
"1543",3.49034334763948
"1544",2.94742489270386
"1545",4.01752503576538
"1546",4.09191702432046
"1547",3.29291845493562
"1548",3.29291845493562
"1549",3.29291845493562
"1550",3.52682403433476
"1551",4.41094420600858
"1552",2.94742489270386
"1553",4.06115879828326
"1554",4.16487839771102
"1555",3.30579399141631
"1556",3.23283261802575
"1557",3.29291845493562
"1558",3.29291845493562
"1559",4.02324749642346
"1560",4.09692417739628
"1561",3.29291845493562
"1562",4.30293276108727
"1563",3.85014306151645
"1564",4.22854077253219
"1565",4.29291845493562
"1566",3.29291845493562
"1567",4.11337625178827
"1568",3.91165951359084
"1569",3.22496423462089
"1570",2.94742489270386
"1571",3.29291845493562
"1572",3.72567954220315
"1573",3.49821173104435
"1574",2.99320457796853
"1575",3.81509298998569
"1576",3.51752503576538
"1577",3.49034334763948
"1578",3.7156652360515
"1579",3.96101573676681
"1580",3.28505007153076
"1581",3.81938483547926
"1582",4.40951359084406
"1583",4.370886981402
"1584",4.27718168812589
"1585",2.99320457796853
"1586",3.95743919885551
"1587",3.44527896995708
"1588",2.94742489270386
"1589",3.92954220314735
"1590",2.91165951359084
"1591",4.44527896995708
"1592",4.15701001430615
"1593",3.50178826895565
"1594",4.05972818311874
"1595",4.10979971387697
"1596",4.26502145922747
"1597",2.91165951359084
"1598",3.5876251788269
"1599",3.29291845493562
"1600",3.69992846924177
"1601",3.52682403433476
"1602",3.57188841201717
"1603",3.29291845493562
"1604",3.29291845493562
"1605",2.99320457796853
"1606",3.06545064377682
"1607",3.29291845493562
"1608",4.55042918454936
"1609",4.49964234620887
"1610",3.29291845493562
"1611",3.68061516452074
"1612",2.99320457796853
"1613",3.77503576537911
"1614",3.9774678111588
"1615",2.94742489270386
"1616",3.09620886981402
"1617",3.52682403433476
"1618",3.22496423462089
"1619",3.52682403433476
"1620",3.63054363376252
"1621",2.91165951359084
"1622",3.26788268955651
"1623",3.79005722460658
"1624",3.29291845493562
"1625",3.62482117310444
"1626",3.49034334763948
"1627",2.99320457796853
"1628",3.22496423462089
"1629",3.79792560801144
"1630",3.29291845493562
"1631",4.58261802575107
"1632",4.01967095851216
"1633",3.09620886981402
"1634",2.99320457796853
"1635",3.52682403433476
"1636",3.66773962804006
"1637",3.06545064377682
"1638",3.60979971387697
"1639",3.60979971387697
"1640",3.22496423462089
"1641",3.90593705293276
"1642",3.21494992846924
"1643",2.99320457796853
"1644",3.46316165951359
"1645",3.06545064377682
"1646",3.74427753934192
"1647",3.29291845493562
"1648",3.22496423462089
"1649",3.41309012875536
"1650",2.91165951359084
"1651",3.29291845493562
"1652",3.09620886981402
"1653",3.76859799713877
"1654",4.12267525035765
"1655",4.05257510729614
"1656",3.46888412017167
"1657",2.99320457796853
"1658",3.75429184549356
"1659",3.89592274678112
"1660",2.94742489270386
"1661",3.52682403433476
"1662",3.87231759656652
"1663",2.99320457796853
"1664",3.29291845493562
"1665",3.51323319027182
"1666",4.09406294706724
"1667",3.21494992846924
"1668",2.80579399141631
"1669",3.66988555078684
"1670",4.1741773962804
"1671",3.67846924177396
"1672",3.52467811158798
"1673",3.9016452074392
"1674",3.92596566523605
"1675",3.60979971387697
"1676",3.22496423462089
"1677",2.94742489270386
"1678",3.50178826895565
"1679",3.32653791130186
"1680",2.80579399141631
"1681",3.25572246065808
"1682",3.29291845493562
"1683",3.82510729613734
"1684",3.54828326180258
"1685",3.29291845493562
"1686",4.07188841201717
"1687",3.50178826895565
"1688",3.49964234620887
"1689",3.22496423462089
"1690",2.90021459227468
"1691",2.90021459227468
"1692",3.29291845493562
"1693",3.39735336194564
"1694",2.99320457796853
"1695",2.99320457796853
"1696",3.72138769670959
"1697",4.08547925608011
"1698",3.23283261802575
"1699",3.92668097281831
"1700",3.52682403433476
"1701",2.91165951359084
"1702",3.06545064377682
"1703",3.52682403433476
"1704",3.48247496423462
"1705",3.9810443490701
"1706",2.99320457796853
"1707",3.06545064377682
"1708",3.20064377682403
"1709",2.99320457796853
"1710",3.29291845493562
"1711",3.21494992846924
"1712",2.91165951359084
"1713",3.22496423462089
"1714",3.43025751072961
"1715",3.60979971387697
"1716",3.53612303290415
"1717",3.89592274678112
"1718",2.80579399141631
"1719",3.45743919885551
"1720",3.29291845493562
"1721",3.97675250357654
"1722",3.22496423462089
"1723",3.94170243204578
"1724",3.22496423462089
"1725",3.81723891273248
"1726",2.99320457796853
"1727",3.66487839771102
"1728",2.99320457796853
"1729",3.87374821173104
"1730",3.22496423462089
"1731",3.09620886981402
"1732",3.09620886981402
"1733",2.91165951359084
"1734",3.22496423462089
"1735",3.45600858369099
"1736",3.09620886981402
"1737",3.29291845493562
"1738",3.29291845493562
"1739",2.94742489270386
"1740",2.91165951359084
"1741",3.06545064377682
"1742",3.29291845493562
"1743",4.12195994277539
"1744",3.06545064377682
"1745",3.22496423462089
"1746",3.22496423462089
"1747",3.21494992846924
"1748",3.7428469241774
"1749",3.81080114449213
"1750",3.52682403433476
"1751",3.70350500715308
"1752",3.7428469241774
"1753",3.72138769670959
"1754",4.19921316165951
"1755",4.06115879828326
"1756",3.42954220314735
"1757",4.07331902718169
"1758",3.29291845493562
"1759",3.29291845493562
"1760",2.91165951359084
"1761",3.52110157367668
"1762",3.41309012875536
"1763",3.30579399141631
"1764",3.23283261802575
"1765",3.22496423462089
"1766",2.94742489270386
"1767",3.43025751072961
"1768",3.60979971387697
"1769",3.22496423462089
"1770",3.21494992846924
"1771",3.09620886981402
"1772",3.70350500715308
"1773",3.52682403433476
"1774",3.50178826895565
"1775",2.99320457796853
"1776",3.29291845493562
"1777",2.99320457796853
"1778",3.21494992846924
"1779",3.22496423462089
"1780",3.16130185979971
"1781",2.99320457796853
"1782",3.42954220314735
"1783",3.22496423462089
"1784",3.79220314735336
"1785",1.97889842632332
"1786",3.29291845493562
"1787",3.52682403433476
"1788",3.29291845493562
"1789",3.74570815450644
"1790",3.25929899856938
"1791",3.23283261802575
"1792",3.22496423462089
"1793",3.22496423462089
"1794",3.66487839771102
"1795",3.29291845493562
"1796",3.22496423462089
"1797",3.65557939914163
"1798",2.99320457796853
"1799",3.54327610872675
"1800",3.74785407725322
"1801",3.29291845493562
"1802",3.15844062947067
"1803",3.41309012875536
"1804",3.48962804005722
"1805",3.29291845493562
"1806",3.29291845493562
"1807",3.44241773962804
"1808",3.95743919885551
"1809",3.29291845493562
"1810",4.04828326180257
"1811",3.29291845493562
"1812",3.76144492131617
"1813",3.22496423462089
"1814",4.40808297567954
"1815",3.90092989985694
"1816",3.22496423462089
"1817",3.22496423462089
"1818",3.22496423462089
"1819",3.26931330472103
"1820",3.51251788268956
"1821",2.99320457796853
"1822",3.06545064377682
"1823",2.91165951359084
"1824",4.08547925608011
"1825",4.07045779685265
"1826",3.70994277539342
"1827",3.22496423462089
"1828",3.5947782546495
"1829",3.86087267525036
"1830",2.91165951359084
"1831",3.98605150214592
"1832",3.29291845493562
"1833",3.39735336194564
"1834",3.65343347639485
"1835",3.29291845493562
"1836",3.52682403433476
"1837",3.65557939914163
"1838",3.22496423462089
"1839",3.43025751072961
"1840",3.62482117310444
"1841",3.30579399141631
"1842",3.46888412017167
"1843",3.43311874105866
"1844",3.44241773962804
"1845",3.06545064377682
"1846",3.93884120171674
"1847",3.29291845493562
"1848",3.68848354792561
"1849",4.59692417739628
"1850",3.06545064377682
"1851",3.22496423462089
"1852",3.22496423462089
"1853",3.41309012875536
"1854",3.22496423462089
"1855",3.29291845493562
"1856",2.90021459227468
"1857",2.99320457796853
"1858",3.39735336194564
"1859",3.74141630901288
"1860",3.29291845493562
"1861",3.4881974248927
"1862",4.01680972818312
"1863",2.91165951359084
"1864",3.21494992846924
"1865",3.29291845493562
"1866",3.52682403433476
"1867",3.29291845493562
"1868",3.49535050071531
"1869",2.99320457796853
"1870",3.23283261802575
"1871",2.91165951359084
"1872",3.93741058655222
"1873",3.9431330472103
"1874",4.08047210300429
"1875",4.07260371959943
"1876",4.060443490701
"1877",3.92954220314735
"1878",4.07832618025751
"1879",4.50894134477825
"1880",4.08047210300429
"1881",4.4016452074392
"1882",4.08047210300429
"1883",4.37231759656652
"1884",3.93526466380544
"1885",4.07260371959943
"1886",3.01466380543634
"1887",4.18061516452074
"1888",4.08476394849785
"1889",3.80865522174535
"1890",3.05615164520744
"1891",3.73783977110157
"1892",3.93526466380544
"1893",3.92238912732475
"1894",3.73998569384835
"1895",4.08476394849785
"1896",4.07832618025751
"1897",4.07832618025751
"1898",3.90808297567954
"1899",3.93526466380544
"1900",3.70922746781116
"1901",3.69635193133047
"1902",4.16988555078684
"1903",3.44384835479256
"1904",3.27789699570815
"1905",3.89878397711016
"1906",3.05615164520744
"1907",3.05615164520744
"1908",3.74427753934192
"1909",3.93526466380544
"1910",3.88376251788269
"1911",3.05615164520744
"1912",4.1398426323319
"1913",3.48962804005722
"1914",2.87804005722461
"1915",2.87804005722461
"1916",2.87804005722461
"1917",3.99177396280401
"1918",2.87804005722461
"1919",4.02110157367668
"1920",2.87804005722461
"1921",3.74070100143062
"1922",3.24928469241774
"1923",4.06187410586552
"1924",4.2914878397711
"1925",3.8293991416309
"1926",3.74070100143062
"1927",4.02682403433476
"1928",3.87017167381974
"1929",3.55042918454936
"1930",3.53326180257511
"1931",3.90736766809728
"1932",3.7049356223176
"1933",3.72567954220315
"1934",3.91309012875536
"1935",4.06974248927039
"1936",3.84513590844063
"1937",3.81580829756795
"1938",3.32725321888412
"1939",3.73211731044349
"1940",3.51251788268956
"1941",4.06974248927039
"1942",4.08476394849785
"1943",3.92882689556509
"1944",3.90236051502146
"1945",4.06974248927039
"1946",3.74070100143062
"1947",4.33011444921316
"1948",3.76859799713877
"1949",4.06187410586552
"1950",3.81509298998569
"1951",4.03469241773963
"1952",3.74070100143062
"1953",4.17346208869814
"1954",3.80150214592275
"1955",3.97889842632332
"1956",4.18919885550787
"1957",3.75429184549356
"1958",3.92668097281831
"1959",3.90236051502146
"1960",3.55042918454936
"1961",4.04613733905579
"1962",3.90236051502146
"1963",3.65844062947067
"1964",3.87947067238913
"1965",3.24928469241774
"1966",3.24928469241774
"1967",3.74070100143062
"1968",3.24928469241774
"1969",3.24928469241774
"1970",3.8293991416309
"1971",3.24928469241774
"1972",3.67703862660944
"1973",3.7049356223176
"1974",3.72567954220315
"1975",3.24928469241774
"1976",3.84370529327611
"1977",3.36874105865522
"1978",3.73783977110157
"1979",3.87947067238913
"1980",4.23211731044349
"1981",3.76287553648069
"1982",3.51251788268956
"1983",3.76287553648069
"1984",3.95958512160229
"1985",3.75214592274678
"1986",3.90736766809728
"1987",4.06974248927039
"1988",3.24928469241774
"1989",4.47246065808298
"1990",3.42954220314735
"1991",3.42954220314735
"1992",3.42954220314735
"1993",3.42954220314735
"1994",3.77646638054363
"1995",3.42954220314735
"1996",3.69849785407725
"1997",3.69849785407725
"1998",3.61409155937053
"1999",3.42954220314735
"2000",3.69849785407725
"2001",3.72138769670959
"2002",3.5876251788269
"2003",3.72782546494993
"2004",3.61409155937053
"2005",3.5876251788269
"2006",3.42954220314735
"2007",3.42954220314735
"2008",3.88304721030043
"2009",3.5876251788269
"2010",4.05901287553648
"2011",3.86874105865522
"2012",3.88590844062947
"2013",3.42954220314735
"2014",4.07618025751073
"2015",3.5876251788269
"2016",3.69849785407725
"2017",3.89878397711016
"2018",3.5876251788269
"2019",3.42954220314735
"2020",3.6255364806867
"2021",3.72782546494993
"2022",3.69849785407725
"2023",3.42954220314735
"2024",3.89878397711016
"2025",3.88590844062947
"2026",3.89878397711016
"2027",3.89878397711016
"2028",3.42954220314735
"2029",3.42954220314735
"2030",3.74499284692418
"2031",3.69849785407725
"2032",3.69849785407725
"2033",3.87517882689556
"2034",3.69849785407725
"2035",3.72782546494993
"2036",3.69849785407725
"2037",4.00894134477825
"2038",3.42954220314735
"2039",3.91380543633763
"2040",3.5876251788269
"2041",4.05901287553648
"2042",3.62124463519313
"2043",3.89878397711016
"2044",3.69849785407725
"2045",3.5876251788269
"2046",4.01680972818312
"2047",3.88876967095851
"2048",3.61409155937053
"2049",3.42954220314735
"2050",3.97532188841202
"2051",4.26001430615165
"2052",3.69849785407725
"2053",4.05185979971388
"2054",3.65128755364807
"2055",3.8601573676681
"2056",3.88590844062947
"2057",4.12768240343348
"2058",3.72782546494993
"2059",3.62124463519313
"2060",3.5876251788269
"2061",3.69849785407725
"2062",3.87374821173104
"2063",3.72782546494993
"2064",3.8258226037196
"2065",3.87374821173104
"2066",3.6255364806867
"2067",3.69849785407725
"2068",3.42954220314735
"2069",3.86516452074392
"2070",3.5876251788269
"2071",3.8601573676681
"2072",3.6019313304721
"2073",3.42954220314735
"2074",3.91952789699571
"2075",3.61409155937053
"2076",3.42954220314735
"2077",3.88447782546495
"2078",3.5876251788269
"2079",3.69849785407725
"2080",3.68419170243205
"2081",3.42954220314735
"2082",3.69849785407725
"2083",3.8601573676681
"2084",3.81366237482117
"2085",3.5876251788269
"2086",3.69849785407725
"2087",3.50107296137339
"2088",3.78862660944206
"2089",3.42954220314735
"2090",3.42954220314735
"2091",3.42954220314735
"2092",3.69849785407725
"2093",3.42954220314735
"2094",3.42954220314735
"2095",3.42954220314735
"2096",3.42954220314735
"2097",3.42954220314735
"2098",3.88876967095851
"2099",3.87374821173104
"2100",3.5876251788269
"2101",3.5876251788269
"2102",3.42954220314735
"2103",3.79363376251788
"2104",3.42954220314735
"2105",3.42954220314735
"2106",4.02324749642346
"2107",3.42954220314735
"2108",3.78290414878398
"2109",3.42954220314735
"2110",3.70064377682403
"2111",3.62124463519313
"2112",3.47961373390558
"2113",3.94599427753934
"2114",3.42954220314735
"2115",3.5876251788269
"2116",3.5876251788269
"2117",4.32653791130186
"2118",3.42954220314735
"2119",3.7950643776824
"2120",3.42954220314735
"2121",3.69849785407725
"2122",3.5876251788269
"2123",3.5876251788269
"2124",3.79649499284692
"2125",3.6019313304721
"2126",3.8744635193133
"2127",3.47961373390558
"2128",3.87374821173104
"2129",3.69849785407725
"2130",3.50822603719599
"2131",3.48962804005722
"2132",3.48962804005722
"2133",3.48962804005722
"2134",3.48962804005722
"2135",3.48962804005722
"2136",3.7464234620887
"2137",3.48962804005722
"2138",3.66845493562232
"2139",3.62625178826896
"2140",3.48962804005722
"2141",3.65772532188841
"2142",3.66845493562232
"2143",3.79363376251788
"2144",3.48962804005722
"2145",3.48962804005722
"2146",3.7879113018598
"2147",3.87732474964235
"2148",3.65772532188841
"2149",3.94814020028612
"2150",3.82153075822604
"2151",3.78290414878398
"2152",3.48962804005722
"2153",3.66988555078684
"2154",3.93383404864092
"2155",3.48962804005722
"2156",3.62625178826896
"2157",3.58333333333333
"2158",3.66988555078684
"2159",3.48962804005722
"2160",3.48962804005722
"2161",3.48962804005722
"2162",3.62625178826896
"2163",3.7879113018598
"2164",3.66845493562232
"2165",3.48962804005722
"2166",3.66845493562232
"2167",3.66988555078684
"2168",3.62625178826896
"2169",4.03826895565093
"2170",3.48962804005722
"2171",3.48962804005722
"2172",3.90665236051502
"2173",3.62625178826896
"2174",3.48962804005722
"2175",3.62625178826896
"2176",3.90092989985694
"2177",3.48962804005722
"2178",3.73640915593705
"2179",3.48962804005722
"2180",3.85944206008584
"2181",3.48962804005722
"2182",3.80650929899857
"2183",4.22711015736767
"2184",3.48962804005722
"2185",3.65772532188841
"2186",3.66845493562232
"2187",3.84871244635193
"2188",3.84513590844063
"2189",3.48962804005722
"2190",4.47174535050071
"2191",3.48962804005722
"2192",3.72281831187411
"2193",3.48962804005722
"2194",3.48962804005722
"2195",3.66845493562232
"2196",3.69563662374821
"2197",3.62625178826896
"2198",3.62625178826896
"2199",3.8565808297568
"2200",3.64699570815451
"2201",3.48962804005722
"2202",3.66845493562232
"2203",3.48962804005722
"2204",3.48962804005722
"2205",3.818669527897
"2206",3.48962804005722
"2207",3.48962804005722
"2208",3.68490701001431
"2209",3.62625178826896
"2210",3.90092989985694
"2211",3.72281831187411
"2212",3.66845493562232
"2213",3.48962804005722
"2214",3.48962804005722
"2215",3.66845493562232
"2216",3.53540772532189
"2217",3.73140200286123
"2218",3.48962804005722
"2219",3.66845493562232
"2220",4.370886981402
"2221",3.66845493562232
"2222",3.62625178826896
"2223",3.80507868383405
"2224",3.62625178826896
"2225",3.48962804005722
"2226",3.62625178826896
"2227",3.62625178826896
"2228",3.39735336194564
"2229",3.39735336194564
"2230",3.39735336194564
"2231",3.53826895565093
"2232",3.39735336194564
"2233",3.39735336194564
"2234",3.39735336194564
"2235",3.39735336194564
"2236",3.70922746781116
"2237",3.54685264663805
"2238",3.39735336194564
"2239",3.54685264663805
"2240",3.39735336194564
"2241",3.7120886981402
"2242",3.88519313304721
"2243",4.08905579399142
"2244",3.57188841201717
"2245",3.39735336194564
"2246",3.39735336194564
"2247",3.39735336194564
"2248",3.66917024320458
"2249",3.39735336194564
"2250",3.39735336194564
"2251",3.39735336194564
"2252",3.39735336194564
"2253",3.54685264663805
"2254",3.39735336194564
"2255",3.57188841201717
"2256",3.39735336194564
"2257",3.39735336194564
"2258",3.69349070100143
"2259",3.39735336194564
"2260",3.39735336194564
"2261",3.57188841201717
"2262",3.39735336194564
"2263",3.39735336194564
"2264",3.39735336194564
"2265",3.54685264663805
"2266",3.39735336194564
"2267",3.39735336194564
"2268",3.57188841201717
"2269",3.39735336194564
"2270",3.39735336194564
"2271",3.71709585121602
"2272",3.39735336194564
"2273",3.39735336194564
"2274",3.39735336194564
"2275",3.39735336194564
"2276",3.39735336194564
"2277",3.39735336194564
"2278",3.77718168812589
"2279",3.39735336194564
"2280",3.39735336194564
"2281",3.54685264663805
"2282",3.39735336194564
"2283",3.39735336194564
"2284",3.39735336194564
"2285",3.39735336194564
"2286",3.39735336194564
"2287",3.54685264663805
"2288",3.39735336194564
"2289",3.39735336194564
"2290",3.54685264663805
"2291",3.39735336194564
"2292",3.39735336194564
"2293",3.39735336194564
"2294",3.39735336194564
"2295",3.39735336194564
"2296",3.71709585121602
"2297",3.39735336194564
"2298",3.39735336194564
"2299",3.39735336194564
"2300",3.39735336194564
"2301",3.39735336194564
"2302",3.39735336194564
"2303",3.83869814020029
"2304",3.7120886981402
"2305",3.39735336194564
"2306",3.39735336194564
"2307",3.39735336194564
"2308",3.39735336194564
"2309",3.39735336194564
"2310",3.39735336194564
"2311",3.39735336194564
"2312",3.39735336194564
"2313",3.39735336194564
"2314",3.39735336194564
"2315",3.39735336194564
"2316",3.39735336194564
"2317",3.39735336194564
"2318",3.39735336194564
"2319",3.39735336194564
"2320",3.39735336194564
"2321",3.39735336194564
"2322",3.39735336194564
"2323",3.39735336194564
"2324",3.39735336194564
"2325",3.39735336194564
"2326",3.39735336194564
"2327",3.39735336194564
"2328",3.54685264663805
"2329",3.54685264663805
"2330",3.54685264663805
"2331",3.28004291845494
"2332",3.53183118741059
"2333",3.42525035765379
"2334",3.28004291845494
"2335",3.55972818311874
"2336",3.28004291845494
"2337",3.36945636623748
"2338",3.28004291845494
"2339",3.28004291845494
"2340",3.28004291845494
"2341",3.44957081545064
"2342",3.28004291845494
"2343",3.28004291845494
"2344",3.87732474964235
"2345",3.51251788268956
"2346",3.28004291845494
"2347",3.28004291845494
"2348",3.28004291845494
"2349",3.28004291845494
"2350",3.28004291845494
"2351",3.28004291845494
"2352",3.42525035765379
"2353",3.28004291845494
"2354",3.68848354792561
"2355",3.28004291845494
"2356",3.28004291845494
"2357",3.69349070100143
"2358",3.28004291845494
"2359",3.28004291845494
"2360",3.65772532188841
"2361",3.28004291845494
"2362",3.42525035765379
"2363",3.28004291845494
"2364",3.28004291845494
"2365",3.28004291845494
"2366",3.69349070100143
"2367",3.28004291845494
"2368",3.36945636623748
"2369",3.68848354792561
"2370",3.28004291845494
"2371",3.36945636623748
"2372",3.28004291845494
"2373",3.68848354792561
"2374",3.69349070100143
"2375",3.38805436337625
"2376",3.28004291845494
"2377",3.84656652360515
"2378",3.28004291845494
"2379",3.28004291845494
"2380",3.28004291845494
"2381",3.28004291845494
"2382",3.28004291845494
"2383",3.28004291845494
"2384",3.28004291845494
"2385",3.28004291845494
"2386",3.28004291845494
"2387",3.28004291845494
"2388",3.66416309012876
"2389",3.69349070100143
"2390",3.28004291845494
"2391",3.28004291845494
"2392",3.28004291845494
"2393",3.81580829756795
"2394",3.28004291845494
"2395",3.28004291845494
"2396",3.28004291845494
"2397",3.68848354792561
"2398",3.28004291845494
"2399",3.28004291845494
"2400",3.28004291845494
"2401",3.51680972818312
"2402",3.28004291845494
"2403",3.69349070100143
"2404",3.28004291845494
"2405",3.28004291845494
"2406",3.44241773962804
"2407",3.49821173104435
"2408",3.44241773962804
"2409",3.44241773962804
"2410",3.70350500715308
"2411",3.53254649499285
"2412",3.44241773962804
"2413",3.44241773962804
