"","influenza_eig"
"1212",0.715553241222788
"1213",1.25085239160362
"1214",0.84869031630243
"1215",1.25085239160359
"1216",0.898219077960514
"1217",-0.470564850615441
"1218",0.11354231104923
"1219",-1.52026669555974
"1220",1.2508523916036
"1221",1.25085239160358
"1222",0.566655225177192
"1223",0.566655225177192
"1224",0.384225670153904
"1225",0.384225670153904
"1226",0.566655225177192
"1227",-0.683275667947931
"1228",0.566655225177192
"1229",0.566655225177192
"1230",-0.88745812260544
"1231",-0.120438254618962
"1232",0.566655225177192
"1233",0.566655225177192
"1234",0.295719118156798
"1235",0.566655225177192
"1236",-0.230093330408283
"1237",0.287941443847778
"1238",0.163586160095954
"1239",-1.36850840432754
"1240",0.566655225177192
"1241",-1.0659216047362
"1242",0.126832500798771
"1243",-0.608724587248548
"1244",-0.679098092166785
"1245",0.566655225177192
"1246",0.00856958163936403
"1247",0.566655225177192
"1248",-0.96689779057577
"1249",0.225095407917256
"1250",0.163586160096097
"1251",0.539031454617948
"1252",0.566655225177192
"1253",0.566655225177192
"1254",0.386944033060124
"1255",-1.72493750873289
"1256",0.566655225177192
"1257",-0.863340428999247
"1258",0.732770787738836
"1259",-0.0198141520288209
"1260",0.427712656924612
"1261",0.566655225177192
"1262",0.566655225177192
"1263",0.566655225177192
"1264",0.566655225177192
"1265",0.566655225177192
"1266",0.566655225177192
"1267",0.566655225177192
"1268",0.566655225177192
"1269",0.445856849509434
"1270",0.566655225177192
"1271",0.566655225177192
"1272",-1.05442752908818
"1273",0.738164537456247
"1274",0.572953723143291
"1275",-0.83055398342428
"1276",0.979419070119584
"1277",-0.590974320337164
"1278",-0.570628298967737
"1279",-1.22858289606504
"1280",0.381402278240518
"1281",-0.0207597970609828
"1282",0.381402278240518
"1283",0.523160353273379
"1284",0.596930934918906
"1285",0.46189395032022
"1286",-0.364958932513611
"1287",0.413341166868709
"1288",0.0339510062231205
"1289",-0.238696667997803
"1290",0.513046844246682
"1291",0.713454662003186
"1292",0.513046844246682
"1293",-0.525824822150323
"1294",0.310385596922092
"1295",-0.0466503100224317
"1296",-1.50837805012171
"1297",0.713454662003186
"1298",0.713454662003186
"1299",0.437162586671032
"1300",-0.221606616103948
"1301",0.120091288192301
"1302",0.979419070119584
"1303",0.170145848035137
"1304",-0.131915692030461
"1305",0.905006106905944
"1306",-0.391889973513552
"1307",-0.162769857538986
"1308",-0.951453497885487
"1309",-0.0614312770509626
"1310",-0.587221907245982
"1311",0.979419070119584
"1312",0.35045995313801
"1313",-0.972175721953748
"1314",0.29268680456173
"1315",0.981855807415181
"1316",0.523160353273379
"1317",0.523160353273379
"1318",0.340730798250091
"1319",-1.34022536171613
"1320",0.0362071975200606
"1321",0.413341166868709
"1322",0.979419070119584
"1323",0.844076431763267
"1324",-0.148893338249216
"1325",-0.760297301370887
"1326",0.850981369781281
"1327",0.523160353273379
"1328",0.713454662003186
"1329",0.713454662003186
"1330",0.943845026745467
"1331",-0.294290719939412
"1332",-0.238594693837314
"1333",0.381402278240518
"1334",0.0745074215359948
"1335",-0.00265921913301627
"1336",0.403818068180963
"1337",-0.71359666367991
"1338",-1.00112080240207
"1339",0.340730798250091
"1340",-0.428990976727597
"1341",0.817570444976713
"1342",-0.0887004439543279
"1343",-0.414149680153922
"1344",0.667947616237332
"1345",0.513046844246682
"1346",-0.573048047058631
"1347",0.886502177433651
"1348",0.596930934918906
"1349",0.713454662003186
"1350",-0.184152842164886
"1351",0.713454662003186
"1352",0.713454662003186
"1353",0.808721880599819
"1354",0.0754725791778706
"1355",0.667947616237332
"1356",-0.464500342132169
"1357",0.388018978332933
"1358",0.198355001584239
"1359",0.381402278240518
"1360",0.340730798250091
"1361",0.0839999561810403
"1362",0.413341166868709
"1363",0.185714219793312
"1364",0.340730798250091
"1365",0.713454662003186
"1366",0.596930934918906
"1367",0.475116359585018
"1368",-0.457331221786052
"1369",0.45798095610708
"1370",-0.682934601141855
"1371",-1.12046476966916
"1372",0.381402278240518
"1373",-0.616366925611327
"1374",-0.783626018813659
"1375",-0.0313123073741393
"1376",0.713454662003186
"1377",-0.17404663554947
"1378",0.817570444976713
"1379",-0.476406992241019
"1380",0.357287635579736
"1381",0.513046844246682
"1382",-1.36056544577674
"1383",-0.704143641471385
"1384",-0.204351668384751
"1385",0.66830773269355
"1386",-0.634142782780961
"1387",-0.886853623367122
"1388",0.413341166868709
"1389",0.381402278240518
"1390",-0.113605913040266
"1391",0.267255336634399
"1392",0.929931705138133
"1393",0.77368161447619
"1394",-1.18518071149025
"1395",-0.424459617071861
"1396",0.314366676296762
"1397",-0.217354845287782
"1398",0.230246834707257
"1399",-0.303412609818885
"1400",-1.10196708237385
"1401",0.392653071776664
"1402",0.523160353273387
"1403",0.513046844246682
"1404",0.000317407306247402
"1405",-0.136724183244077
"1406",0.713454662003186
"1407",-0.689146295968411
"1408",-1.40851072201517
"1409",-0.086210615370535
"1410",1.46957909154077
"1411",0.109977779165588
"1412",-0.966088232480303
"1413",0.170145848035137
"1414",0.205163108251196
"1415",-0.312906520203839
"1416",-0.501379260002855
"1417",1.28203509112523
"1418",0.667947616237332
"1419",0.561070583536401
"1420",-0.531029021620326
"1421",0.188861091199341
"1422",-0.131981494170181
"1423",0.713454662003186
"1424",0.357287635579736
"1425",-0.0121872088661382
"1426",-0.878026567609767
"1427",0.475116359585018
"1428",0.713454662003186
"1429",0.475116359585018
"1430",0.817570444976713
"1431",0.737629081049271
"1432",0.247727123037546
"1433",-1.14108284005343
"1434",-0.352551191023584
"1435",0.357287635579736
"1436",-0.555789706911281
"1437",0.140353951593448
"1438",-0.669474685868689
"1439",0.340730798250098
"1440",0.340730798250097
"1441",0.523160353273392
"1442",0.864963015401314
"1443",0.713454662003186
"1444",0.531025106979899
"1445",0.523160353273387
"1446",0.170145848035137
"1447",0.523160353273382
"1448",0.475116359585018
"1449",0.471743690298006
"1450",0.713454662003186
"1451",0.513046844246682
"1452",0.269231459739518
"1453",-0.329780555324998
"1454",-0.3941065123629
"1455",0.513046844246682
"1456",0.381402278240518
"1457",0.513046844246682
"1458",0.526307224679308
"1459",0.817570444976713
"1460",0.523160353273384
"1461",0.513046844246682
"1462",-0.061431277051068
"1463",0.719046838627893
"1464",0.667947616237332
"1465",-1.86523234319418
"1466",0.17786953560516
"1467",0.523160353273381
"1468",1.46957909154077
"1469",0.523160353273386
"1470",0.256316002177705
"1471",0.310385596922092
"1472",0.357287635579736
"1473",0.523160353273387
"1474",0.475116359585018
"1475",-0.318162119120126
"1476",0.447867447080403
"1477",0.301112867874197
"1478",0.713454662003186
"1479",1.1375267077781
"1480",0.523160353273383
"1481",0.573698726416255
"1482",0.523160353273389
"1483",0.667947616237332
"1484",0.204180252564626
"1485",0.0839999561810407
"1486",0.356418755058662
"1487",0.523160353273389
"1488",0.413341166868709
"1489",0.523160353273386
"1490",0.413341166868709
"1491",0.357287635579736
"1492",-0.790764580084807
"1493",0.0929624498564304
"1494",0.523160353273387
"1495",0.475116359585018
"1496",0.523160353273386
"1497",0.492324620178421
"1498",-0.494776051873872
"1499",0.413341166868709
"1500",0.523160353273387
"1501",0.523160353273385
"1502",0.356418755058662
"1503",0.667947616237332
"1504",0.330617289223395
"1505",0.523160353273386
"1506",0.340730798250103
"1507",0.513046844246682
"1508",0.523160353273387
"1509",0.170145848035137
"1510",0.413341166868709
"1511",0.523160353273388
"1512",-0.554822856269372
"1513",0.370776274806597
"1514",-0.385862989171692
"1515",0.713454662003186
"1516",0.979419070119584
"1517",0.0839999561810408
"1518",0.713454662003186
"1519",0.667947616237332
"1520",0.523160353273386
"1521",-0.212827544591458
"1522",0.513046844246682
"1523",0.523160353273389
"1524",0.513046844246682
"1525",0.93482060283371
"1526",0.188346719783308
"1527",0.513046844246682
"1528",-0.595744963441424
"1529",-0.972175721953733
"1530",0.0839999561810405
"1531",0.667947616237332
"1532",0.597837924698834
"1533",1.2471454968444
"1534",0.585057303471243
"1535",0.837339244842074
"1536",0.513046844246682
"1537",-0.164563691240186
"1538",0.713454662003186
"1539",0.523160353273389
"1540",0.120979624943711
"1541",0.597837924698834
"1542",0.713454662003186
"1543",0.561070583536399
"1544",0.413341166868709
"1545",0.100972752145053
"1546",-0.126165871900657
"1547",0.713454662003186
"1548",0.713454662003186
"1549",0.713454662003186
"1550",0.340730798250099
"1551",-1.29783310086336
"1552",0.413341166868709
"1553",-1.33804746950238
"1554",-0.938745572456595
"1555",0.312906520203846
"1556",0.743269157930945
"1557",0.713454662003186
"1558",0.713454662003186
"1559",-0.365860469339263
"1560",-1.02170721098177
"1561",0.713454662003186
"1562",-1.8146354173124
"1563",0.130120167851704
"1564",-0.322878603602696
"1565",-0.513465935401423
"1566",0.713454662003186
"1567",-0.526158598322316
"1568",0.332854908296716
"1569",0.523160353273385
"1570",0.413341166868709
"1571",0.713454662003186
"1572",-0.065761023359454
"1573",0.572953723143292
"1574",0.513046844246682
"1575",0.90210979353622
"1576",-0.0289721996462403
"1577",0.561070583536399
"1578",-0.654947532577547
"1579",0.442771302898506
"1580",0.156610324799731
"1581",-0.0917764783790741
"1582",-0.56192084999373
"1583",-0.699804319316406
"1584",-0.897950884205226
"1585",0.513046844246682
"1586",-0.0235210467880531
"1587",0.0660014390491861
"1588",0.413341166868709
"1589",-0.217354845287781
"1590",0.475116359585018
"1591",0.0444649693865889
"1592",-0.935941405235772
"1593",0.596930934918906
"1594",-0.192849423966974
"1595",-0.134832809348397
"1596",-0.114481468789679
"1597",0.475116359585018
"1598",0.089255555097327
"1599",0.713454662003186
"1600",-0.22911252368907
"1601",0.340730798250096
"1602",0.485518061214044
"1603",0.713454662003186
"1604",0.713454662003186
"1605",0.513046844246682
"1606",0.979419070119584
"1607",0.713454662003186
"1608",-1.12724013578699
"1609",-0.851167315511713
"1610",0.713454662003186
"1611",-0.583161556085321
"1612",0.513046844246682
"1613",-0.2183451903261
"1614",-0.336864507286908
"1615",0.413341166868709
"1616",0.86496301540131
"1617",0.340730798250099
"1618",0.523160353273384
"1619",0.340730798250101
"1620",0.213396863898057
"1621",0.475116359585018
"1622",1.46957909154077
"1623",0.0423847811509611
"1624",0.713454662003186
"1625",0.304339741467355
"1626",0.5610705835364
"1627",0.513046844246682
"1628",0.523160353273381
"1629",1.46506884466918
"1630",0.713454662003186
"1631",-1.35688786897051
"1632",-1.14655316059902
"1633",0.864963015401313
"1634",0.513046844246682
"1635",0.340730798250099
"1636",-0.292184296135578
"1637",0.979419070119584
"1638",0.531025106979899
"1639",0.531025106979899
"1640",0.523160353273387
"1641",-0.112259979428683
"1642",0.667947616237332
"1643",0.513046844246682
"1644",0.103931923710846
"1645",0.979419070119584
"1646",0.0145226722575806
"1647",0.713454662003186
"1648",0.523160353273384
"1649",0.266429511204328
"1650",0.475116359585018
"1651",0.713454662003186
"1652",0.864963015401318
"1653",-0.429986261794356
"1654",0.0900584233185874
"1655",0.0158960828520881
"1656",0.471743690298006
"1657",0.513046844246682
"1658",0.298328628085032
"1659",-0.318162119120126
"1660",0.413341166868709
"1661",0.3407307982501
"1662",-0.157088719217295
"1663",0.513046844246682
"1664",0.713454662003186
"1665",-0.163933126522764
"1666",-0.791854894440754
"1667",0.667947616237332
"1668",0.356418755058662
"1669",0.44545384623206
"1670",-0.678354576070096
"1671",-0.228172875265432
"1672",0.294762327619028
"1673",0.926065692943027
"1674",0.562144978305634
"1675",0.531025106979899
"1676",0.523160353273382
"1677",0.413341166868709
"1678",0.596930934918906
"1679",0.360662765779918
"1680",0.356418755058662
"1681",1.43705166958208
"1682",0.713454662003186
"1683",0.416923085892871
"1684",0.114045432737547
"1685",0.713454662003186
"1686",-0.813704154013527
"1687",0.596930934918906
"1688",1.00912188987947
"1689",0.523160353273385
"1690",0.170145848035137
"1691",0.170145848035137
"1692",0.713454662003186
"1693",0.817570444976713
"1694",0.513046844246682
"1695",0.513046844246682
"1696",0.124145149378241
"1697",-0.660844314537523
"1698",0.74326915793091
"1699",-0.319328660038269
"1700",0.340730798250099
"1701",0.475116359585018
"1702",0.979419070119584
"1703",0.340730798250099
"1704",0.456723819934127
"1705",-0.470546197586906
"1706",0.513046844246682
"1707",0.979419070119584
"1708",0.392248468578925
"1709",0.513046844246682
"1710",0.713454662003186
"1711",0.667947616237332
"1712",0.475116359585018
"1713",0.523160353273389
"1714",0.370776274806597
"1715",0.531025106979899
"1716",0.431618240578506
"1717",-0.318162119120125
"1718",0.356418755058662
"1719",0.450865014263457
"1720",0.713454662003186
"1721",-1.34505246742241
"1722",0.52316035327339
"1723",-0.319069108900054
"1724",0.523160353273387
"1725",-0.0926139765727097
"1726",0.513046844246682
"1727",0.188346719783308
"1728",0.513046844246682
"1729",-0.746251295026647
"1730",0.523160353273383
"1731",0.864963015401316
"1732",0.864963015401319
"1733",0.475116359585018
"1734",0.523160353273384
"1735",0.778158367069616
"1736",0.864963015401316
"1737",0.713454662003186
"1738",0.713454662003186
"1739",0.413341166868709
"1740",0.475116359585018
"1741",0.979419070119584
"1742",0.713454662003186
"1743",-0.906837647838973
"1744",0.979419070119584
"1745",0.523160353273387
"1746",0.523160353273385
"1747",0.667947616237332
"1748",-0.25437265811755
"1749",-0.156068372816261
"1750",0.3407307982501
"1751",0.275551401083791
"1752",1.17150931227905
"1753",0.124145149378241
"1754",-0.106956975845417
"1755",-0.753511850212487
"1756",0.492324620178421
"1757",0.124749347898868
"1758",0.713454662003186
"1759",0.713454662003186
"1760",0.475116359585018
"1761",0.682533460378022
"1762",0.266429511204328
"1763",0.312906520203846
"1764",0.743269157930897
"1765",0.523160353273384
"1766",0.413341166868709
"1767",0.370776274806596
"1768",0.531025106979899
"1769",0.523160353273385
"1770",0.667947616237332
"1771",0.864963015401325
"1772",0.392177229860619
"1773",0.340730798250101
"1774",0.596930934918906
"1775",0.513046844246682
"1776",0.713454662003186
"1777",0.513046844246682
"1778",0.667947616237332
"1779",0.523160353273386
"1780",1.00947957797442
"1781",0.513046844246682
"1782",0.492324620178421
"1783",0.523160353273386
"1784",-0.146947958615027
"1785",0.0346668705003609
"1786",0.713454662003186
"1787",0.340730798250098
"1788",0.713454662003186
"1789",0.378641028513113
"1790",0.218385517515997
"1791",0.743269157930961
"1792",0.523160353273381
"1793",0.523160353273386
"1794",0.188346719783308
"1795",0.713454662003186
"1796",0.523160353273386
"1797",0.0839999561810409
"1798",0.513046844246682
"1799",1.06651002645972
"1800",0.00686789733762668
"1801",0.713454662003186
"1802",0.737629081049267
"1803",0.266429511204328
"1804",0.597837924698834
"1805",0.713454662003186
"1806",0.713454662003186
"1807",0.566655225177192
"1808",-0.197091113198904
"1809",0.713454662003186
"1810",-0.199296826845364
"1811",0.713454662003186
"1812",-0.0683841222857411
"1813",0.523160353273383
"1814",-1.42656100273112
"1815",0.00629344913969504
"1816",0.523160353273386
"1817",0.523160353273386
"1818",0.523160353273386
"1819",0.903715773693874
"1820",-0.046650310022279
"1821",0.513046844246682
"1822",0.979419070119584
"1823",0.475116359585018
"1824",-0.761809417884249
"1825",-0.90181582509393
"1826",0.0739704839499826
"1827",0.523160353273385
"1828",0.305596877640311
"1829",-0.0811301313024601
"1830",0.475116359585018
"1831",0.349965159129534
"1832",0.713454662003186
"1833",0.817570444976713
"1834",0.0589798453559505
"1835",0.713454662003186
"1836",0.340730798250098
"1837",0.0839999561810409
"1838",0.523160353273384
"1839",0.370776274806597
"1840",0.304339741467355
"1841",0.0698734170618453
"1842",0.471743690298006
"1843",0.755293627466868
"1844",0.566655225177192
"1845",0.979419070119584
"1846",-0.082635058480629
"1847",0.713454662003186
"1848",-0.403885362442764
"1849",-1.17202545592272
"1850",0.979419070119584
"1851",0.523160353273384
"1852",0.523160353273386
"1853",0.266429511204328
"1854",0.523160353273385
"1855",0.713454662003186
"1856",0.170145848035137
"1857",0.513046844246682
"1858",0.17786953560516
"1859",1.111804776096
"1860",0.713454662003186
"1861",0.187349113579585
"1862",-0.722397725119364
"1863",0.475116359585018
"1864",0.667947616237332
"1865",0.713454662003186
"1866",0.340730798250098
"1867",0.713454662003186
"1868",0.357287635579735
"1869",0.513046844246682
"1870",0.743269157930917
"1871",0.475116359585018
"1872",0.555776797736327
"1873",0.29996436344421
"1874",0.373347242713037
"1875",0.484900339581061
"1876",0.0478486699990203
"1877",0.667329894604346
"1878",0.514945816137553
"1879",-0.701357110108631
"1880",0.373347242713037
"1881",-0.428174655974063
"1882",0.373347242713037
"1883",-0.437654233948504
"1884",0.411517460312228
"1885",0.74707549472336
"1886",1.25980493166382
"1887",-0.487405840029755
"1888",-0.142270123242884
"1889",-0.454735326813575
"1890",0.888446903131978
"1891",0.0451194744689294
"1892",0.295971866072517
"1893",0.0488263692281483
"1894",0.489084732810166
"1895",-0.142270123242884
"1896",0.11354231104923
"1897",0.11354231104923
"1898",-0.388225300353885
"1899",0.295971866072517
"1900",-0.424459617071861
"1901",0.198341968287112
"1902",-0.418745384282895
"1903",0.380771523310399
"1904",1.32549857271405
"1905",-0.610658895050309
"1906",0.888446903131978
"1907",0.888446903131978
"1908",0.299178560072463
"1909",0.295971866072517
"1910",-0.857804391894669
"1911",0.888446903131978
"1912",-0.221693022888835
"1913",0.817823192892435
"1914",0.74418756570788
"1915",0.74418756570788
"1916",0.74418756570788
"1917",-0.207238812979679
"1918",0.74418756570788
"1919",0.476958353446714
"1920",0.74418756570788
"1921",0.371290646222578
"1922",1.24714549684439
"1923",0.125104286851903
"1924",0.08484467437869
"1925",0.40582302445087
"1926",0.371290646222584
"1927",-0.283324498992524
"1928",-0.752854503155628
"1929",0.844076431763275
"1930",0.844983421543195
"1931",0.221388513158189
"1932",0.662553866519911
"1933",-0.0657610233594475
"1934",-0.029526706641503
"1935",0.225095407917257
"1936",0.809687038241716
"1937",0.340107946700945
"1938",1.68419716642642
"1939",0.631371166998277
"1940",1.06471594182108
"1941",0.225095407917257
"1942",0.924322232641599
"1943",0.665353771499231
"1944",-0.0620541286002229
"1945",0.225095407917257
"1946",0.371290646222589
"1947",0.0199140899150966
"1948",0.840869737763357
"1949",-0.27956851685562
"1950",0.259484801438832
"1951",-0.344474804688872
"1952",0.371290646222584
"1953",0.147956834310222
"1954",-0.0969437228810924
"1955",0.822725545178537
"1956",-0.431952595322414
"1957",0.40381806818131
"1958",0.407524962940545
"1959",-0.0620541286002269
"1960",0.844076431763287
"1961",-0.244483683623525
"1962",-0.0620541286002188
"1963",0.441914356462123
"1964",-0.248190578382735
"1965",1.2471454968444
"1966",1.24714549684437
"1967",0.371290646222585
"1968",1.2471454968444
"1969",1.24714549684439
"1970",-0.0562814453850517
"1971",1.24714549684438
"1972",0.878966026044167
"1973",0.662553866519932
"1974",-0.0657610233594524
"1975",1.2471454968444
"1976",0.445621251221364
"1977",1.71672458838515
"1978",0.721325924437973
"1979",-0.248190578382744
"1980",-0.681799166585297
"1981",1.06842283658033
"1982",1.06471594182109
"1983",1.06842283658031
"1984",-0.619904173850047
"1985",0.881217738261285
"1986",0.221388513158019
"1987",0.225095407917257
"1988",1.24714549684439
"1989",-0.619961211720758
"1990",0.492324620178421
"1991",0.492324620178421
"1992",0.492324620178421
"1993",0.492324620178421
"1994",-0.0631285233694444
"1995",0.492324620178421
"1996",-0.312906520203839
"1997",-0.312906520203839
"1998",0.0901625448772553
"1999",0.492324620178421
"2000",-0.312906520203839
"2001",0.124145149378206
"2002",0.089255555097327
"2003",0.156672571336932
"2004",0.0901625448772553
"2005",0.089255555097327
"2006",0.492324620178421
"2007",0.492324620178421
"2008",-0.155450817435804
"2009",0.089255555097327
"2010",-0.022050088927111
"2011",-0.123449709667675
"2012",-0.0257569836863559
"2013",0.492324620178421
"2014",-0.521299018579739
"2015",0.089255555097327
"2016",-0.312906520203839
"2017",-0.276672203485877
"2018",0.089255555097327
"2019",0.492324620178421
"2020",0.558834646638098
"2021",0.156672571336932
"2022",-0.312906520203839
"2023",0.492324620178421
"2024",-0.276672203485877
"2025",-0.0257569836863559
"2026",-0.0907522939287061
"2027",-0.276672203485877
"2028",0.492324620178421
"2029",0.492324620178421
"2030",-0.597837924698827
"2031",-0.312906520203839
"2032",-0.312906520203839
"2033",0.0983774449766757
"2034",-0.312906520203839
"2035",0.156672571336932
"2036",-0.312906520203839
"2037",0.16985904407059
"2038",0.492324620178421
"2039",0.160379466096169
"2040",0.089255555097327
"2041",-0.0220500889271248
"2042",0.526307224679338
"2043",-0.276672203485869
"2044",-0.312906520203839
"2045",0.089255555097327
"2046",-0.560515472393416
"2047",-0.309199625444592
"2048",0.0901625448772553
"2049",0.492324620178421
"2050",0.0321386952271827
"2051",-1.45872163035545
"2052",-0.312906520203839
"2053",-0.956870701324227
"2054",0.339940541711635
"2055",-0.465290598670617
"2056",-0.0257569836864869
"2057",-0.626754222143038
"2058",0.156672571336933
"2059",0.526307224679389
"2060",0.089255555097327
"2061",-0.312906520203839
"2062",-0.746251295026647
"2063",0.156672571336938
"2064",0.376405091614767
"2065",-0.746251295026647
"2066",0.558834646638115
"2067",-0.312906520203839
"2068",0.492324620178421
"2069",-0.424225317897282
"2070",0.089255555097327
"2071",-0.465290598670627
"2072",0.464700849619178
"2073",0.492324620178421
"2074",-0.622670009579173
"2075",0.0901625448772553
"2076",0.492324620178421
"2077",0.227425640571955
"2078",0.089255555097327
"2079",-0.312906520203839
"2080",0.309895065155134
"2081",0.492324620178421
"2082",-0.312906520203839
"2083",-0.465290598670624
"2084",0.348224016239703
"2085",0.089255555097327
"2086",-0.312906520203839
"2087",0.961903711719197
"2088",-0.0061216814288706
"2089",0.492324620178421
"2090",0.492324620178421
"2091",0.492324620178421
"2092",-0.312906520203839
"2093",0.492324620178421
"2094",0.492324620178421
"2095",0.492324620178421
"2096",0.492324620178421
"2097",0.492324620178421
"2098",-0.309199625444609
"2099",-0.746251295026647
"2100",0.089255555097327
"2101",0.089255555097327
"2102",0.492324620178421
"2103",-0.0931739999258824
"2104",0.492324620178421
"2105",0.492324620178421
"2106",0.15456384382663
"2107",0.492324620178421
"2108",-0.0922670101460321
"2109",0.492324620178421
"2110",0.528558936896387
"2111",0.526307224679374
"2112",0.929376289760478
"2113",0.17329215630418
"2114",0.492324620178421
"2115",0.089255555097327
"2116",0.089255555097327
"2117",-1.45279027019174
"2118",0.492324620178421
"2119",0.0929624498565549
"2120",0.492324620178421
"2121",-0.312906520203839
"2122",0.089255555097327
"2123",0.089255555097327
"2124",0.00334677371048496
"2125",0.464700849619178
"2126",0.129048800777695
"2127",0.929376289760448
"2128",-0.746251295026647
"2129",-0.312906520203839
"2130",0.63669551047042
"2131",0.597837924698834
"2132",0.597837924698834
"2133",0.597837924698834
"2134",0.597837924698834
"2135",0.597837924698834
"2136",0.606959814578308
"2137",0.597837924698834
"2138",0.415408369675547
"2139",0.19476885961774
"2140",0.597837924698834
"2141",0.664347951158512
"2142",0.415408369675547
"2143",0.158677527606486
"2144",0.597837924698834
"2145",0.597837924698834
"2146",0.0123393045944524
"2147",1.11606396065001
"2148",0.664347951158515
"2149",-0.0528400925718345
"2150",0.380274449065744
"2151",0.188723004162983
"2152",0.597837924698834
"2153",0.445453846232047
"2154",-0.015284465964791
"2155",0.597837924698834
"2156",0.19476885961774
"2157",0.789389369601748
"2158",0.445453846232046
"2159",0.597837924698834
"2160",0.597837924698834
"2161",0.597837924698834
"2162",0.19476885961774
"2163",0.0123393045944524
"2164",0.415408369675547
"2165",0.597837924698834
"2166",0.415408369675547
"2167",0.44545384623206
"2168",0.19476885961774
"2169",-0.205224171038636
"2170",0.597837924698834
"2171",0.597837924698834
"2172",-0.244391537474606
"2173",0.19476885961774
"2174",0.597837924698834
"2175",0.19476885961774
"2176",0.00629344913969498
"2177",0.597837924698834
"2178",0.102295889805448
"2179",0.597837924698834
"2180",-0.0179364051470958
"2181",0.597837924698834
"2182",0.263024291208762
"2183",-0.84883066406404
"2184",0.597837924698834
"2185",0.664347951158506
"2186",0.415408369675547
"2187",0.70007596079081
"2188",-0.107399747682135
"2189",0.597837924698834
"2190",-0.834579286606418
"2191",0.597837924698834
"2192",0.601544819458065
"2193",0.597837924698834
"2194",0.597837924698834
"2195",0.415408369675547
"2196",0.532658527532545
"2197",0.19476885961774
"2198",0.19476885961774
"2199",0.176624667032921
"2200",0.341107082629801
"2201",0.597837924698834
"2202",0.415408369675547
"2203",0.597837924698834
"2204",0.597837924698834
"2205",0.481918396134758
"2206",0.597837924698834
"2207",0.597837924698834
"2208",0.501553698392708
"2209",0.19476885961774
"2210",0.00629344913969497
"2211",0.60154481945808
"2212",0.415408369675547
"2213",0.597837924698834
"2214",0.597837924698834
"2215",0.415408369675547
"2216",1.0674170162396
"2217",0.63700529113482
"2218",0.597837924698834
"2219",0.415408369675547
"2220",-0.760458427425225
"2221",0.415408369675547
"2222",0.19476885961774
"2223",0.407617109089461
"2224",0.19476885961774
"2225",0.597837924698834
"2226",0.19476885961774
"2227",0.19476885961774
"2228",0.817570444976713
"2229",0.817570444976713
"2230",0.817570444976713
"2231",1.25462211455876
"2232",0.817570444976713
"2233",0.817570444976713
"2234",0.817570444976713
"2235",0.817570444976713
"2236",0.139956543154981
"2237",0.560839602907637
"2238",0.817570444976713
"2239",0.56083960290765
"2240",0.817570444976713
"2241",0.414501379895618
"2242",0.349321982729317
"2243",0.435524553746791
"2244",0.665186366509933
"2245",0.817570444976713
"2246",0.817570444976713
"2247",0.817570444976713
"2248",0.799426252391894
"2249",0.817570444976713
"2250",0.817570444976713
"2251",0.817570444976713
"2252",0.817570444976713
"2253",0.560839602907646
"2254",0.817570444976713
"2255",0.66518636650993
"2256",0.817570444976713
"2257",0.817570444976713
"2258",0.384225670153904
"2259",0.817570444976713
"2260",0.817570444976713
"2261",0.665186366509933
"2262",0.817570444976713
"2263",0.817570444976713
"2264",0.817570444976713
"2265",0.560839602907671
"2266",0.817570444976713
"2267",0.817570444976713
"2268",0.665186366509946
"2269",0.817570444976713
"2270",0.817570444976713
"2271",0.600006969343628
"2272",0.817570444976713
"2273",0.817570444976713
"2274",0.817570444976713
"2275",0.817570444976713
"2276",0.817570444976713
"2277",0.817570444976713
"2278",0.331507988057733
"2279",0.817570444976713
"2280",0.817570444976713
"2281",0.560839602907647
"2282",0.817570444976713
"2283",0.817570444976713
"2284",0.817570444976713
"2285",0.817570444976713
"2286",0.817570444976713
"2287",0.56083960290764
"2288",0.817570444976713
"2289",0.817570444976713
"2290",0.56083960290766
"2291",0.817570444976713
"2292",0.817570444976713
"2293",0.817570444976713
"2294",0.817570444976713
"2295",0.817570444976713
"2296",0.600006969343628
"2297",0.817570444976713
"2298",0.817570444976713
"2299",0.817570444976713
"2300",0.817570444976713
"2301",0.817570444976713
"2302",0.817570444976713
"2303",0.157770537826577
"2304",0.414501379895618
"2305",0.817570444976713
"2306",0.817570444976713
"2307",0.817570444976713
"2308",0.817570444976713
"2309",0.817570444976713
"2310",0.817570444976713
"2311",0.817570444976713
"2312",0.817570444976713
"2313",0.817570444976713
"2314",0.817570444976713
"2315",0.817570444976713
"2316",0.817570444976713
"2317",0.817570444976713
"2318",0.817570444976713
"2319",0.817570444976713
"2320",0.817570444976713
"2321",0.817570444976713
"2322",0.817570444976713
"2323",0.817570444976713
"2324",0.817570444976713
"2325",0.817570444976713
"2326",0.817570444976713
"2327",0.817570444976713
"2328",0.560839602907638
"2329",0.56083960290764
"2330",0.560839602907662
"2331",0.847615921533217
"2332",0.829471728948384
"2333",0.590885079464147
"2334",0.847615921533206
"2335",0.723707924667833
"2336",0.847615921533225
"2337",1.03916736643599
"2338",0.847615921533225
"2339",0.847615921533227
"2340",0.847615921533215
"2341",0.819992150973969
"2342",0.847615921533225
"2343",0.847615921533223
"2344",-0.0285649522946054
"2345",0.699193775306205
"2346",0.847615921533223
"2347",0.847615921533215
"2348",0.84761592153322
"2349",0.847615921533225
