"","influenza_av","influenza_bar","influenza_clo","influenza_lat","influenza_res","influenza_dec","influenza_dif","influenza_geo","influenza_la","influenza_lev","influenza_lin","influenza_lob","influenza_mar","influenza_rad","influenza_eig","influenza_sub","influenza_bet","influenza_ecc","influenza_deg","influenza_auth","influenza_hub"
"1477",3.11508220157255,0.000114731528223956,0.000114731528223956,1007.25,406.4375,406.4375,1913,1253,3838,-0.981214503515941,896.92703074805,4,0.000217469495992815,3.88519313304721,0.301112867874197,14062431387651624960,0.000255732916061428,4,4,0.0062777180524036,0.0062777180524036
"1478",3.70693352394568,9.64134207481681e-05,9.64134207481682e-05,799.116666666667,250.71875,250.71875,385,428,770,-0.994805194805195,753.723100655611,1,5.43006612887431e-05,3.29291845493562,0.713454662003186,161469420152376160,0,5,1,0.000672692739201057,0.000672692739201057
"1479",3.55110793423874,0.000100644122383253,0.000100644122383253,854.316666666667,292.015625,292.015625,640,646,1282,-0.987413862395483,786.797101449275,2,0.000108604540834496,3.44885550786838,1.1375267077781,1381530881705822208,4.01328463473293e-05,6,2,0.00196766833593823,0.00196766833593823
"1480",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875043e-05,3.22496423462089,0.523160353273383,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1481",3.13223731236598,0.000114103149246919,0.000114103149246919,1003.33333333333,402.875,402.875,3347,1224,6766,-0.93068537999732,892.014605203104,9,0.000487830483500997,3.86802575107296,0.573698726416255,56528246797308649472,0.000391840110473915,4,9,0.0125864819232338,0.0125864819232338
"1482",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.4215968587508e-05,3.22496423462089,0.523160353273389,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1483",3.78484631879914,9.44287063267233e-05,9.44287063267233e-05,773.666666666667,231.78125,231.78125,288,327,576,-0.993055555555556,738.207365439093,1,5.42405002197967e-05,3.21494992846924,0.667947616237332,78001279332811648,0,6,1,0.000467543969379403,0.000467543969379403
"1484",3.13438170121515,0.000114025085518814,0.000114025085518814,1001.33333333333,401.75,401.75,2594,1224,5218,-0.939493721092331,891.40433295325,6,0.000323886857663841,3.86587982832618,0.204180252564626,30734957386561646592,0.000635289821461303,4,6,0.00928085325816366,0.00928085325816366
"1485",3.3445318084346,0.000106860440265014,0.000106860440265014,926.7,346.15625,346.15625,1162,933,2330,-0.983635882822245,835.393887582817,3,0.000162806940455503,3.65557939914163,0.0839999561810407,1984624796915624960,0.00015637141599412,5,3,0.00235836382630974,0.00235836382630974
"1486",4.19370979270908,8.52224305437191e-05,8.52224305437191e-05,680.483333333333,166.484375,166.484375,20,42,40,-0.9,666.236236577467,1,4.93506585926706e-05,2.80579399141631,0.356418755058662,164757118639244,0,6,1,2.14878860528268e-05,2.14878860528268e-05
"1487",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.4215968587505e-05,3.22496423462089,0.523160353273389,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
"1488",4.05218012866333,8.81989768918681e-05,8.81989768918681e-05,705.683333333333,183.125,183.125,71,97,142,-0.971830985915493,689.505732933498,1,5.30103523439937e-05,2.94742489270386,0.413341166868709,1308286002464840,0,6,1,6.05512266640268e-05,6.05512266640268e-05
"1489",3.77483917083631,9.46790380609733e-05,9.46790380609733e-05,778.95,235.90625,235.90625,313,351,626,-0.993610223642173,740.164362810074,1,5.42159685875093e-05,3.22496423462089,0.523160353273386,53343310019090304,0,6,1,0.000386644269231439,0.000386644269231439
