"","corona_av","corona_bar","corona_clo","corona_lat","corona_res","corona_dec","corona_dif","corona_geo","corona_la","corona_lev","corona_lin","corona_lob","corona_mar","corona_rad","corona_eig","corona_sub","corona_bet","corona_ecc","corona_deg","corona_auth","corona_hub"
"1",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.136928590944676,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"2",1.16151867569049,-1.09622888923595,-1.09622888923595,-1.46554800204896,-1.52400316631235,-1.52400316631235,-1.4435897848844,-1.56812213292086,-0.148438179937197,0.080459597280111,-1.09622888923593,-0.392662035867584,-0.141743024181472,-1.1615186756905,0.294383380034726,-0.0952437719809582,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-1.33796905909776,-1.33796905909776
"3",-0.309154497670551,0.201589902256056,0.201589902256056,0.249568287647237,0.249388133571666,0.249388133571666,0.0947050273130351,0.186794636234234,-0.0459491342511527,-0.175170831447322,0.201589902256074,-0.392662035867584,-0.125028115785627,0.309154497670552,0.0289975199044606,-0.0705074441308176,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-0.20292776300883,-0.20292776300883
"4",-0.309154497670551,0.201589902256056,0.201589902256056,0.249568287647237,0.249388133571666,0.249388133571666,0.0947050273130351,0.186794636234234,-0.0459491342511527,-0.175170831447322,0.201589902256074,-0.392662035867584,-0.125028115785627,0.309154497670552,0.0289975199044606,-0.0705074441308545,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-0.20292776300883,-0.20292776300883
"5",-0.309154497670551,0.201589902256056,0.201589902256056,0.249568287647237,0.249388133571666,0.249388133571666,0.0947050273130351,0.186794636234234,-0.0459491342511527,-0.175170831447322,0.201589902256074,-0.392662035867584,-0.125028115785617,0.309154497670552,0.0289975199044606,-0.0705074441308252,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-0.20292776300883,-0.20292776300883
"6",-1.2209718651544,1.25172327693115,1.25172327693115,1.39783864359884,1.43977704361881,1.43977704361881,1.84451537618762,1.37136345541392,0.071400823059368,-0.0553492666475894,1.25172327693113,1.44847210236012,0.191088383886475,1.22097186515441,-1.90994581632798,0.102515592477597,0.0122893844098235,0.786518187389886,0.0135371099180328,2.11843854499594,2.11843854499594
"7",-0.309154497670551,0.201589902256056,0.201589902256056,0.249568287647237,0.249388133571666,0.249388133571666,0.0947050273130351,0.186794636234234,-0.0459491342511527,-0.175170831447322,0.201589902256074,-0.392662035867584,-0.12502811578565,0.309154497670552,0.0289975199044606,-0.0705074441308295,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-0.20292776300883,-0.20292776300883
"8",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.13692859094466,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"9",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.136928590944638,-1.66890092050007,1.07702744466837,-0.0952389047004444,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"10",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.136928590944652,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"11",-0.309154497670551,0.201589902256056,0.201589902256056,0.249568287647237,0.249388133571666,0.249388133571666,0.0947050273130351,0.186794636234234,-0.0459491342511527,-0.175170831447322,0.201589902256074,-0.392662035867584,-0.125028115785604,0.309154497670552,0.0289975199044606,-0.0705074441308176,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-0.20292776300883,-0.20292776300883
"12",-0.309154497670551,0.201589902256056,0.201589902256056,0.249568287647237,0.249388133571666,0.249388133571666,0.0947050273130351,0.186794636234234,-0.0459491342511527,-0.175170831447322,0.201589902256074,-0.392662035867584,-0.125028115785617,0.309154497670552,0.0289975199044606,-0.0705074441308177,-0.0915480255683952,-1.27334078293047,-0.0860649155363185,-0.20292776300883,-0.20292776300883
"13",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.136928590944673,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"14",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.136928590944663,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"15",0.396768625542739,-0.471899088074525,-0.471899088074525,-0.566541213533198,-0.597406212122952,-0.597406212122952,-0.63983074551124,-0.659952704883099,-0.0946314309520238,0.192458860939554,-0.471899088074502,0.527905033246269,0.0212734821018678,-0.396768625542744,-0.419785124161803,-0.0915482589594742,0.0212968411990423,-1.27334078293047,-0.0362639028091428,-0.905144088140782,-0.905144088140782
"16",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.136928590944667,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"17",1.66890092050007,-1.46119694072377,-1.46119694072377,-1.68994238328421,-1.70910088323774,-1.70910088323774,-1.47435568112835,-1.6251569279184,-0.150487960850918,0.155103682468526,-1.46119694072376,-0.392662035867584,-0.13692859094466,-1.66890092050007,1.07702744466837,-0.0952389047004445,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33647563899711,-1.33647563899711
"18",-0.386364839271998,0.281926596737496,0.281926596737496,0.346758210730027,0.346924655065287,0.346924655065287,0.229305823380311,0.274540474691988,-0.0367251201394087,0.120240020432441,0.28192659673749,0.527905033246269,0.0193270359164164,0.386364839271993,-1.16897801772097,-0.0688097363282909,-0.0482401412218037,-1.27334078293047,-0.0362639028091428,-0.163347989925214,-0.163347989925214
"19",-0.40474825393901,0.30126636851825,0.30126636851825,0.36819716435123,0.369092046313837,0.369092046313837,0.213922875258336,0.296476934306427,-0.0377500105962692,0.157173291749621,0.301266368518232,0.527905033246269,-0.0034534701034142,0.404748253939025,-1.91792546845489,-0.0700017910479662,0.204749100181534,-1.27334078293047,-0.0362639028091428,-0.191420292303592,-0.191420292303592
"20",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.15850581397131,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"21",-0.331214595270961,0.224397723621329,0.224397723621329,0.28244134986642,0.280422481319636,0.280422481319636,0.12162518652649,0.208731095848672,-0.0438993533374318,0.121890696875261,0.22439772362133,0.527905033246269,0.0213847426871425,0.331214595270974,-0.909931929334092,-0.0465829664217047,0.196305179433276,-1.27334078293047,-0.0362639028091428,0.352579637389687,0.352579637389687
"22",-0.386364839271998,0.281926596737496,0.281926596737496,0.346758210730027,0.346924655065287,0.346924655065287,0.229305823380311,0.274540474691988,-0.0367251201394087,0.120240020432441,0.28192659673749,0.527905033246269,0.019327035916441,0.386364839271993,-1.16897801772097,-0.068809736328291,-0.0482401412218037,-1.27334078293047,-0.0362639028091428,-0.163347989925214,-0.163347989925214
"23",2.20937331171025,-1.81372272258925,-1.81372272258925,-1.88660905116938,-1.8565140350406,-1.8565140350406,-1.45512699597588,-1.60760776022685,-0.149206847779842,0.104452338947816,-1.81372272258924,-0.392662035867584,-0.138396603662448,-2.20937331171023,0.622724845055441,-0.0952462588228404,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.3419221066062,-1.3419221066062
"24",2.20937331171025,-1.81372272258925,-1.81372272258925,-1.88660905116938,-1.8565140350406,-1.8565140350406,-1.45512699597588,-1.60760776022685,-0.149206847779842,0.104452338947816,-1.81372272258924,-0.392662035867584,-0.138396603662431,-2.20937331171023,0.622724845055441,-0.0952462588228404,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.3419221066062,-1.3419221066062
"25",1.44829994449589,-1.30685804846987,-1.30685804846987,-1.64534935975211,-1.69025860067648,-1.69025860067648,-1.53204173658575,-1.68219172291594,-0.154331300064145,0.509663087113475,-1.30685804846987,-0.392662035867584,-0.144995377373413,-1.44829994449589,2.06803755944996,-0.0952347773756061,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33190595566799,-1.33190595566799
"26",1.44829994449589,-1.30685804846987,-1.30685804846987,-1.64534935975211,-1.69025860067648,-1.69025860067648,-1.53204173658575,-1.68219172291594,-0.154331300064145,0.509663087113475,-1.30685804846987,-0.392662035867584,-0.144995377373417,-1.44829994449589,2.06803755944996,-0.0952347773756061,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33190595566799,-1.33190595566799
"27",1.44829994449589,-1.30685804846987,-1.30685804846987,-1.64534935975211,-1.69025860067648,-1.69025860067648,-1.53204173658575,-1.68219172291594,-0.154331300064145,0.509663087113475,-1.30685804846987,-0.392662035867584,-0.144995377373435,-1.44829994449589,2.06803755944996,-0.0952347773756061,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33190595566799,-1.33190595566799
"28",1.44829994449589,-1.30685804846987,-1.30685804846987,-1.64534935975211,-1.69025860067648,-1.69025860067648,-1.53204173658575,-1.68219172291594,-0.154331300064145,0.509663087113475,-1.30685804846987,-0.392662035867584,-0.144995377373419,-1.44829994449589,2.06803755944996,-0.0952347773756061,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33190595566799,-1.33190595566799
"29",1.44829994449589,-1.30685804846987,-1.30685804846987,-1.64534935975211,-1.69025860067648,-1.69025860067648,-1.53204173658575,-1.68219172291594,-0.154331300064145,0.509663087113475,-1.30685804846987,-0.392662035867584,-0.144995377373426,-1.44829994449589,2.06803755944996,-0.0952347773756061,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33190595566799,-1.33190595566799
"30",1.44829994449589,-1.30685804846987,-1.30685804846987,-1.64534935975211,-1.69025860067648,-1.69025860067648,-1.53204173658575,-1.68219172291594,-0.154331300064145,0.509663087113475,-1.30685804846987,-0.392662035867584,-0.144995377373431,-1.44829994449589,2.06803755944996,-0.0952347773756061,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.33190595566799,-1.33190595566799
"31",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.158505813971299,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"32",-0.40474825393901,0.30126636851825,0.30126636851825,0.36819716435123,0.369092046313837,0.369092046313837,0.213922875258336,0.296476934306427,-0.0377500105962692,0.157173291749621,0.301266368518232,0.527905033246269,-0.00345347010342097,0.404748253939025,-1.91792546845489,-0.0700017910479662,0.204749100181534,-1.27334078293047,-0.0362639028091428,-0.191420292303592,-0.191420292303592
"33",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.158505813971316,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"34",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.158505813971307,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"35",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.158505813971306,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"36",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.158505813971323,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"37",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.15850581397131,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
"38",4.21316551041467,-2.86961431673302,-2.86961431673302,-2.67870692429407,-2.47609262043758,-2.47609262043758,-1.47050994409785,-1.63393151176418,-0.150231738236703,0.143666282318687,-2.86961431673302,-0.392662035867584,-0.158505813971314,-4.21316551041467,-0.126222605678487,-0.0952718178283542,-0.0915480255683952,0.786518187389886,-0.0860649155363185,-1.36999440898459,-1.36999440898459
